"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
66,1,1.49859160904028,10.1204962611741,"HIGH MED MED",0.349439919507131,"R0",8.44244239851832
58,2,2.50095579164162,13.0409283639824,"HIGH MED MED",0.34370548480656,"R0",3.54389002313837
68,0,0.500135017334772,6.31606244521244,"HIGH MED MED",0.228271520836279,"R0",44.3236546590924
81,0,0.500233896519991,6.51623750204183,"HIGH MED MED",0.243389454390854,"R0",24.9463518499397
83,5,5.50027925026052,17.7725209384795,"HIGH MED MED",0.250123284384608,"R0",23.5485759680159
67,5,5.50026527387832,19.6637989852922,"HIGH MED MED",0.265224451897666,"R0",13.9155963319354
91,3,3.50174850729089,13.8365429298547,"HIGH MED MED",0.288480751379393,"R0",23.7323434324935
52,3,3.49920802380889,13.84038878054,"HIGH MED MED",0.334473350294866,"R0",0.572651694528759
76,2,2.49992439409641,14.1342092256365,"HIGH MED MED",0.255699738906696,"R0",26.1838298873045
94,1,1.5010280709767,9.87899458588331,"HIGH MED MED",0.245900193299167,"R0",37.5940139289014
88,0,0.501118189375076,6.45574789702944,"HIGH MED MED",0.283799797506072,"R0",33.554911671672
61,6,6.50175161043821,19.2918203975245,"HIGH MED MED",0.323189393337816,"R0",49.2187610943802
71,0,0.499891486097961,6.45790736506877,"HIGH MED MED",0.231396044418216,"R0",43.4796451823786
90,1,1.49958420193938,10.0148892823471,"HIGH MED MED",0.261248130397871,"R0",39.2713129636832
98,1,1.49798958472137,10.0184237521209,"HIGH MED MED",0.251390756387264,"R0",35.4453713051043
89,2,2.50041947265213,12.8954713583608,"HIGH MED MED",0.261987211275846,"R0",16.2957657477818
53,3,3.50138315133162,15.7929638364266,"HIGH MED MED",0.390572558017448,"R0",35.6301269261166
60,1,1.50044872206299,9.51982216523136,"HIGH MED MED",0.321404321142472,"R0",36.6376950289123
68,0,0.50088782113208,6.12633756865953,"HIGH MED MED",0.228271520836279,"R0",30.050746339839
