"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG","Latitude_dd"
55,1,1.49890379212941,9.71922243230552,"MED MED MED",0.224576407158747,"early","med","R1",16.1731406929903
61,1,1.50151712038519,9.4130274888985,"MED MED MED",0.238237253809348,"early","med","R1",13.4863431507256
85,0,0.501228229416844,6.2127843292994,"MED MED MED",0.266115450998768,"late","med","R1",20.2195207995828
62,0,0.499641982874207,6.39792904674157,"MED MED MED",0.240492899413221,"early","med","R1",11.6900741413701
91,1,1.50025392957409,10.1392756707287,"MED MED MED",0.262047785171308,"late","med","R1",17.4206152907573
79,1,1.50016710655057,10.1578586496651,"MED MED MED",0.287990398565307,"late","med","R1",3.58640374033712
95,1,1.50026287476647,9.1477950019336,"MED MED MED",0.224007073813118,"late","med","R1",5.01612843363546
89,1,1.50050747019929,9.79755448924548,"MED MED MED",0.239262607693672,"late","med","R1",21.3284529629163
62,0,0.499110577742634,6.39362835230463,"MED MED MED",0.214824913814664,"early","med","R1",2.17817328521051
93,0,0.499116522773874,5.98252556620066,"MED MED MED",0.288521430804394,"late","med","R1",7.77330090641044
56,0,0.498592168375305,6.39392619190368,"MED MED MED",0.248887755884789,"early","med","R1",20.09661574848
95,0,0.500892284754815,6.28787425485376,"MED MED MED",0.224007073813118,"late","med","R1",10.4887099645566
78,1,1.50114645412785,10.0366644116894,"MED MED MED",0.29351086972747,"late","med","R1",15.1218847197015
85,11,11.5018125812585,20.6335748727517,"MED MED MED",0.211904549924657,"late","med","R1",10.6530570948962
55,2,2.49964449042541,12.0540048553811,"MED MED MED",0.259381486196071,"early","med","R1",17.2180887195282
74,5,5.4989169279329,18.1590680764125,"MED MED MED",0.254222687915899,"early","med","R1",13.0664278811309
64,1,1.50085729531512,9.89874596377685,"MED MED MED",0.288654273073189,"early","med","R1",16.1186226818245
98,2,2.50272537721904,13.0222859074089,"MED MED MED",0.29663843032904,"late","med","R1",10.2213756821584
68,0,0.501029862961227,6.0694677589257,"MED MED MED",0.262383591476828,"early","med","R1",15.7217220810708
93,5,5.49919071900407,17.3608857882478,"MED MED MED",0.219799329317175,"late","med","R1",15.782326599583
72,1,1.50087084787834,9.04990091978343,"MED MED MED",0.212219284730963,"early","med","R1",6.91051380708814
65,1,1.49832788336145,9.43387744887479,"MED MED MED",0.222199793090113,"early","med","R1",12.5954184215516
77,0,0.499071671316681,6.27577564325984,"MED MED MED",0.28064104586374,"late","med","R1",13.5339451837353
70,0,0.500435182443924,6.07065130227008,"MED MED MED",0.205174895236269,"early","med","R1",3.56975697213784
92,1,1.50029818819721,10.2976010661996,"MED MED MED",0.2068521365989,"late","med","R1",1.9039421225898
62,4,4.49950523850827,16.8391136267993,"MED MED MED",0.203091449523345,"early","med","R1",24.2447866068687
66,0,0.500979698226717,6.38576236576286,"MED MED MED",0.251659073377959,"early","med","R1",11.6345808259211
80,8,8.50069940867081,21.7621075365329,"MED MED MED",0.229187344200909,"late","med","R1",8.26749057159759
86,0,0.499929197340858,6.51403500434552,"MED MED MED",0.286132473731413,"late","med","R1",18.3941420807969
91,0,0.498741284003043,6.33179032854255,"MED MED MED",0.232756845420226,"late","med","R1",16.1421572905965
64,2,2.49950446286392,13.0461989303218,"MED MED MED",0.253518707514741,"early","med","R1",19.3833476922009
57,0,0.500477564106697,6.37439929548133,"MED MED MED",0.212085962970741,"early","med","R1",8.03904552012682
60,0,0.501402857490411,6.21738826952025,"MED MED MED",0.29398940205574,"early","med","R1",15.7870305876713
86,0,0.500785580973061,6.2872265323151,"MED MED MED",0.2634497217834,"late","med","R1",5.35029427264817
77,1,1.49734439868061,9.86242041662928,"MED MED MED",0.292811035946943,"late","med","R1",2.97566451481543
