"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG","Latitude_dd"
68,0,0.500679571988899,6.33896725384771,"MED HIGH",0.236303778155707,"early","med","R1",7.34201238211244
53,1,1.50045401229501,9.45712591238133,"MED HIGH",0.268632612284273,"early","med","R1",12.9081639302894
53,4,4.49983694208748,17.0897424511615,"MED HIGH",0.281469099153765,"early","med","R1",13.4429085045122
73,5,5.50102336177668,16.3618667719906,"MED HIGH",0.282732147071511,"early","med","R1",12.7572355088778
73,7,7.4994474973828,19.3521846646568,"MED HIGH",0.242115861154161,"early","med","R1",7.61402889247984
55,1,1.49925045884975,9.96125264493777,"MED HIGH",0.205887730466202,"early","med","R1",4.19562054891139
72,0,0.501959757595391,6.38366481785159,"MED HIGH",0.265591150755063,"early","med","R1",2.00137026794255
96,0,0.500822450762411,6.33348487709878,"MED HIGH",0.351771457423456,"late","high","R1",3.64586322521791
75,0,0.500247166687521,6.30151050752509,"MED HIGH",0.379796546511352,"late","high","R1",8.1398061523214
52,0,0.499941071026446,6.46568048084554,"MED HIGH",0.269555838708766,"early","med","R1",7.16590838227421
68,5,5.49937943152385,18.3309308596265,"MED HIGH",0.221566725894809,"early","med","R1",0.780576888937503
78,6,6.50026620209012,19.1610446083331,"MED HIGH",0.323688380979002,"late","high","R1",11.6839481298812
70,3,3.49875550742334,14.3069643671557,"MED HIGH",0.252935102651827,"early","med","R1",13.840622571297
77,2,2.50049564539536,12.9117581734539,"MED HIGH",0.331092884880491,"late","high","R1",9.66065017459914
58,1,1.49963966515561,10.5639700010167,"MED HIGH",0.20058853966184,"early","med","R1",13.5647615892813
60,0,0.499344349165707,6.51952359206235,"MED HIGH",0.263949773600325,"early","med","R1",5.10181814851239
95,4,4.49895519098744,15.3585941096532,"MED HIGH",0.30036598474253,"late","high","R1",1.50240287976339
74,2,2.49785512257431,13.284555524391,"MED HIGH",0.234569740272127,"early","med","R1",4.91536927921697
69,0,0.502317760435128,6.26032222813498,"MED HIGH",0.211407678644173,"early","med","R1",10.1468142908998
57,3,3.49895829148862,13.7974269362799,"MED HIGH",0.29684264541138,"early","med","R1",10.1219746074639
61,3,3.49991706775979,14.4311001624719,"MED HIGH",0.247324674809352,"early","med","R1",12.325462882407
68,1,1.49906923783452,9.99862387506063,"MED HIGH",0.221566725894809,"early","med","R1",11.3295193677768
94,1,1.49860001971039,10.2450205392922,"MED HIGH",0.332647631177679,"late","high","R1",11.8082624725066
56,0,0.498840790127426,6.11346208333582,"MED HIGH",0.239889159449376,"early","med","R1",11.4024598058313
89,1,1.49965389469452,9.31440817306055,"MED HIGH",0.372496079816483,"late","high","R1",11.3821902135387
50,5,5.50018042382597,15.5934263832144,"MED HIGH",0.272904596850276,"early","med","R1",6.5733718960546
92,3,3.50058135274377,14.9451155148324,"MED HIGH",0.332256510993466,"late","high","R1",10.8013944155537
90,1,1.50218069449684,9.93231695191255,"MED HIGH",0.377805670420639,"late","high","R1",12.879250717815
85,0,0.500851220782274,6.58864585866339,"MED HIGH",0.394683823594824,"late","high","R1",6.67669910099357
95,0,0.499902775611398,6.20805779702768,"MED HIGH",0.30036598474253,"late","high","R1",1.58468923810869
56,5,5.50046807099451,19.4864757108677,"MED HIGH",0.279577999515459,"early","med","R1",10.259949862957
95,0,0.501392758071623,6.46812234521992,"MED HIGH",0.329371349816211,"late","high","R1",9.88689346192405
52,6,6.49941865838028,19.51361792734,"MED HIGH",0.24732818424236,"early","med","R1",1.00946385599673
87,0,0.499547572609197,6.50726098503635,"MED HIGH",0.31323867959436,"late","high","R1",4.73388420883566
59,0,0.501718031804493,6.34273000526827,"MED HIGH",0.230989113403484,"early","med","R1",4.43156148679554
79,2,2.50075001784852,12.9850163937113,"MED HIGH",0.33162242830731,"late","high","R1",7.83957012090832
61,0,0.49985227215842,6.47101072781029,"MED HIGH",0.212340405606665,"early","med","R1",6.34238301916048
70,0,0.499879161473917,6.20706035419434,"MED HIGH",0.287498878641054,"early","med","R1",12.4684714712203
84,0,0.500790753894801,6.11540089483945,"MED HIGH",0.362127059185877,"late","high","R1",9.42303064838052
54,0,0.49975035456748,6.19480387434171,"MED HIGH",0.211713727912866,"early","med","R1",11.4176018517464
79,1,1.49839579408934,9.70714737766682,"MED HIGH",0.349979789345525,"late","high","R1",1.83746205596253
71,0,0.500075751601905,6.10407460140343,"MED HIGH",0.298905831528828,"early","med","R1",10.5766258561052
72,1,1.49955334844842,9.81378091548931,"MED HIGH",0.265591150755063,"early","med","R1",8.97680540708825
61,0,0.499611475380665,5.95687659043529,"MED HIGH",0.212340405606665,"early","med","R1",8.77868556650355
53,5,5.49959235875637,16.9980939743514,"MED HIGH",0.281469099153765,"early","med","R1",5.98968497663736
96,1,1.49969838825363,9.91776144150808,"MED HIGH",0.306249077804387,"late","high","R1",4.50413617491722
98,0,0.499683126237875,6.08939620757966,"MED HIGH",0.3718697095057,"late","high","R1",12.505175314378
81,2,2.50046004252564,12.2830269040771,"MED HIGH",0.334495557309128,"late","high","R1",13.7864673654549
77,5,5.49849769047681,16.9361517272888,"MED HIGH",0.331092884880491,"late","high","R1",9.01627914281562
60,0,0.500269033154993,6.24855967888387,"MED HIGH",0.256116138957441,"early","med","R1",11.8864330211654
54,5,5.50029619496633,17.9219500877579,"MED HIGH",0.292862975317985,"early","med","R1",3.30286158807576
54,0,0.500439553297291,6.19442302850265,"MED HIGH",0.292862975317985,"early","med","R1",5.52848132932559
85,0,0.500230341004753,6.12290086544012,"MED HIGH",0.394683823594824,"late","high","R1",3.81345822755247
60,0,0.499347313560631,6.53583836438389,"MED HIGH",0.212451158720069,"early","med","R1",9.47907685302198
67,2,2.501240924623,12.836561782588,"MED HIGH",0.254460605653003,"early","med","R1",6.19892475800589
53,4,4.50107705536237,18.3010848365423,"MED HIGH",0.281469099153765,"early","med","R1",10.39424391184
95,0,0.501319951053301,6.3514049729027,"MED HIGH",0.360242580575868,"late","high","R1",8.43291726382449
96,1,1.50025655229175,9.70398885437425,"MED HIGH",0.335842722933739,"late","high","R1",4.88858126010746
50,1,1.49850111335097,10.0082289668097,"MED HIGH",0.227783546014689,"early","med","R1",5.24851594632491
98,3,3.50015825850111,15.2939795993296,"MED HIGH",0.3718697095057,"late","high","R1",7.09784239344299
