"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
68,0,0.499104230419731,6.08342727247147,"MED HIGH MED",0.348935941979289,"R0",40.446933102794
80,2,2.50115366340364,12.505061496768,"MED HIGH MED",0.308604394411668,"R0",10.5337814078666
96,2,2.50029864527232,13.4884190427111,"MED HIGH MED",0.252552631590515,"R0",11.6961299208924
71,1,1.50054896502431,9.50757245635886,"MED HIGH MED",0.303874994372018,"R0",28.8852760568261
97,2,2.49884787487599,12.5238760687936,"MED HIGH MED",0.206677308189683,"R0",10.9304631827399
90,0,0.498968824381155,6.15037845295689,"MED HIGH MED",0.284982296498492,"R0",10.4168069781736
84,1,1.50244528122838,10.0693236897687,"MED HIGH MED",0.29315230618231,"R0",37.0754772331566
95,2,2.50100736407738,11.8691405835525,"MED HIGH MED",0.202580925403163,"R0",17.878262384329
94,2,2.49758841472134,13.3211173810992,"MED HIGH MED",0.237313887220807,"R0",33.1321756239049
96,1,1.49812122520839,9.94362346428864,"MED HIGH MED",0.252552631590515,"R0",32.3189554968849
52,0,0.498968241101204,6.4700933326445,"MED HIGH MED",0.266163371503353,"R0",36.4489237428643
78,0,0.499882619778389,6.20844554009089,"MED HIGH MED",0.317717517446727,"R0",9.59862433373928
89,0,0.501043238275197,6.28585028369085,"MED HIGH MED",0.21751080499962,"R0",11.9336746050976
95,1,1.50074554661255,9.70295279346047,"MED HIGH MED",0.221266240533441,"R0",25.6677483790554
85,0,0.501030498564263,6.3489354923353,"MED HIGH MED",0.22115147667937,"R0",13.8078267802484
50,2,2.50054484574237,13.0864995622155,"MED HIGH MED",0.211955793784,"R0",5.61525895027444
73,0,0.501132606883525,6.14871589991533,"MED HIGH MED",0.365393047803082,"R0",40.9992219647393
52,8,8.4994843052576,19.3271267521317,"MED HIGH MED",0.255708961677738,"R0",45.1716902782209
56,0,0.501649167914399,6.56667125283752,"MED HIGH MED",0.252052834653296,"R0",27.8325327206403
96,0,0.49984771581657,6.35897317687134,"MED HIGH MED",0.292162504326552,"R0",42.0432408340275
53,0,0.498364549635604,6.29298803024018,"MED HIGH MED",0.27903709243983,"R0",21.6120592900552
97,0,0.500300762850719,6.02890893417609,"MED HIGH MED",0.206677308189683,"R0",45.7554606371559
65,1,1.49833028126811,9.66745192521832,"MED HIGH MED",0.221642123907804,"R0",42.0962122734636
95,2,2.50090763324277,13.2313491846508,"MED HIGH MED",0.288150929566473,"R0",27.2492240997963
73,0,0.500536622205345,6.45604416579401,"MED HIGH MED",0.389311053813435,"R0",8.58187680132687
54,1,1.50018275693002,10.0575999452158,"MED HIGH MED",0.263011190923862,"R0",5.85690265288576
62,5,5.50048765845503,17.4637618816221,"MED HIGH MED",0.241931490157731,"R0",9.20350672677159
80,1,1.50121262603167,10.1357190931945,"MED HIGH MED",0.329094490269199,"R0",33.6000210489146
51,1,1.50097712862096,9.40807253297577,"MED HIGH MED",0.284198989486322,"R0",36.3756387960166
75,0,0.501057183775214,6.36368533956555,"MED HIGH MED",0.391493470943533,"R0",37.5186261837371
54,3,3.50037651391055,15.5357595052199,"MED HIGH MED",0.249952179798856,"R0",0.294127117376775
98,0,0.500378929616657,6.23074939275582,"MED HIGH MED",0.249191727628931,"R0",8.77125513507053
56,0,0.499760913640437,6.22354644335412,"MED HIGH MED",0.249996025813743,"R0",40.1580841164105
59,0,0.499232669982828,6.29258565715804,"MED HIGH MED",0.2710614124313,"R0",36.9076648727059
93,1,1.49916786062869,10.6508968186167,"MED HIGH MED",0.241618436085992,"R0",43.2630321709439
93,4,4.49867717986024,15.9898356858772,"MED HIGH MED",0.216280015720986,"R0",33.3702503354289
96,0,0.500208998467028,6.15136022918629,"MED HIGH MED",0.282763971714303,"R0",30.3602292202413
56,1,1.50065538952128,9.50036053754542,"MED HIGH MED",0.249996025813743,"R0",26.7566253780387
98,3,3.50019731251126,15.9721437835963,"MED HIGH MED",0.256001727515832,"R0",23.2683161273599
81,1,1.49916168297002,9.35193328891024,"MED HIGH MED",0.363966205529869,"R0",45.7701235194691
58,0,0.500875322040386,6.09158705654095,"MED HIGH MED",0.248536084033549,"R0",49.0070509375073
68,0,0.501399701129172,6.53389481846121,"MED HIGH MED",0.368412999319844,"R0",39.4102330435999
