"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
62,8,8.50052177931686,18.9929760638806,"MED LOW HIGH",0.284558841120452,"R0",27.8474863735028
62,0,0.500908736268492,6.1926762585159,"MED LOW HIGH",0.247207791707478,"R0",22.2074807388708
88,0,0.498907185930686,6.2832554852584,"MED LOW HIGH",0.358371820976026,"R0",10.7627741410397
60,5,5.5000846923461,17.8917565986804,"MED LOW HIGH",0.219532294198871,"R0",31.5557357622311
66,1,1.5023395157453,10.7155086027926,"MED LOW HIGH",0.227384040714242,"R0",49.2803461500444
75,1,1.50032690919245,10.1131227961201,"MED LOW HIGH",0.167691528447904,"R0",29.8174555646256
76,0,0.500140338518267,6.10948209977256,"MED LOW HIGH",0.167268592910841,"R0",43.2835641899146
63,0,0.499553598258467,6.31007520743571,"MED LOW HIGH",0.214527652971447,"R0",48.7369289505295
89,0,0.500973151281765,6.10202065171632,"MED LOW HIGH",0.361389469355345,"R0",28.6355251329951
50,2,2.49912318274582,12.3184876246194,"MED LOW HIGH",0.243404616601765,"R0",2.21473862184212
73,1,1.50187944936958,9.7452876492185,"MED LOW HIGH",0.191593595012091,"R0",40.3915701201186
78,0,0.499656478956407,6.2778557000358,"MED LOW HIGH",0.131132447812706,"R0",22.3758975043893
84,0,0.498361840773893,6.19477817408038,"MED LOW HIGH",0.360495231277309,"R0",43.8119255704805
53,2,2.50118485177106,12.644478151161,"MED LOW HIGH",0.248321521421894,"R0",34.5513582113199
57,1,1.49773767145971,9.47267364957158,"MED LOW HIGH",0.272463167388923,"R0",39.2103482969105
52,8,8.50089861315981,18.5506928964467,"MED LOW HIGH",0.224386933236383,"R0",12.236812536139
54,0,0.497722548911285,6.57909387798996,"MED LOW HIGH",0.270296421600506,"R0",0.267459731549025
67,0,0.500374242165355,6.38523761198889,"MED LOW HIGH",0.138161026756279,"R0",11.8843045318499
60,0,0.50049240007805,6.59122017784691,"MED LOW HIGH",0.299358868761919,"R0",38.1284538540058
57,0,0.500027452837821,6.14797777996786,"MED LOW HIGH",0.272463167388923,"R0",16.7570746736601
69,0,0.500380623884664,6.13659063990625,"MED LOW HIGH",0.191240301611833,"R0",16.7712135822512
74,1,1.499780061965,9.59362274805893,"MED LOW HIGH",0.19764760772232,"R0",2.87007114384323
86,4,4.50080354709416,16.5951884968892,"MED LOW HIGH",0.30788913727738,"R0",23.5541300149634
78,2,2.50011792604138,12.2204626403523,"MED LOW HIGH",0.152956641558558,"R0",45.1747901621275
