"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
99,0,0.500249029794882,6.08344568706809,"LOW MED HIGH",0.371964317141101,"R0",48.8925766316243
58,7,7.50131066073503,20.1239098008617,"LOW MED HIGH",0.110513691953383,"R0",8.15286450088024
63,0,0.502423030588008,6.11736334188007,"LOW MED HIGH",0.177787913545035,"R0",32.7620099647902
60,0,0.499805491907462,6.23134085709729,"LOW MED HIGH",0.15897925097961,"R0",4.51654379721731
64,0,0.500177889764151,6.09232870834073,"LOW MED HIGH",0.162482552183792,"R0",30.3242102614604
55,5,5.49961327682898,17.4631191762355,"LOW MED HIGH",0.156101339217275,"R0",4.24675265094265
85,1,1.4994689427879,9.05484906017356,"LOW MED HIGH",0.30899929353036,"R0",42.443374870345
54,1,1.50148887368485,9.77965861947259,"LOW MED HIGH",0.190186029765755,"R0",8.51701515493914
63,0,0.501892183904333,6.03095631056796,"LOW MED HIGH",0.185414656577632,"R0",20.4148985445499
78,2,2.50168986926961,11.8887611128349,"LOW MED HIGH",0.250159466289915,"R0",25.5932662752457
64,1,1.49761086772046,9.48733681281198,"LOW MED HIGH",0.163978637289256,"R0",26.1290667927824
52,5,5.50005728803962,17.0916930893719,"LOW MED HIGH",0.126506105950102,"R0",28.5376557265408
77,0,0.501296347793332,6.01757767510812,"LOW MED HIGH",0.229462895728648,"R0",3.47031065030023
96,4,4.4986435539129,16.4810809819249,"LOW MED HIGH",0.326837652758695,"R0",44.1658254130743
72,0,0.496957096619789,6.56714245094143,"LOW MED HIGH",0.287929460126907,"R0",2.99178553977981
51,0,0.498775021269714,6.34681502041027,"LOW MED HIGH",0.10483435750939,"R0",15.8802235499024
72,0,0.501759192248055,6.29372710265524,"LOW MED HIGH",0.299629311286844,"R0",4.52638105489314
52,2,2.50152996786395,12.0604921408445,"LOW MED HIGH",0.104675607127137,"R0",7.12420054478571
64,0,0.498698553574374,6.27165011436442,"LOW MED HIGH",0.162482552183792,"R0",7.61729514924809
70,0,0.49925544015855,6.29974269582608,"LOW MED HIGH",0.265376562532038,"R0",30.7281243964098
80,0,0.499179144345991,5.973889561741,"LOW MED HIGH",0.285770412976854,"R0",17.038703232538
81,3,3.49940746941165,15.6518950143983,"LOW MED HIGH",0.214223630027846,"R0",45.6962350290269
92,1,1.50039006267479,9.82430964258989,"LOW MED HIGH",0.391611420176923,"R0",40.6624763621949
59,3,3.49949496575302,14.9825787523209,"LOW MED HIGH",0.162885500164703,"R0",36.5957831847481
51,3,3.50065032045279,14.5689641202845,"LOW MED HIGH",0.10483435750939,"R0",7.45030500693247
72,0,0.499155565024807,6.5104168150077,"LOW MED HIGH",0.296313608670607,"R0",37.0462384657003
81,1,1.50078282997022,10.1895702601775,"LOW MED HIGH",0.252673400565982,"R0",5.38571974029765
66,0,0.499845715380019,6.48379793637645,"LOW MED HIGH",0.173459292645566,"R0",3.38407412637025
