"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
72,0,0.498589460037937,6.41531808404621,"HIGH LOW NA",0.377242978406139,"R0",48.3446361147799
63,7,7.50062216628077,18.8314960663485,"HIGH LOW NA",0.372895715176128,"R0",2.88617582991719
53,1,1.49981976449702,9.74440380884936,"HIGH LOW NA",0.327240549121052,"R0",8.71088643325493
84,3,3.500685758486,15.0054579586248,"HIGH LOW NA",0.107801550603472,"R0",45.7662746892311
60,0,0.499499541088388,6.07196470404913,"HIGH LOW NA",0.344236865779385,"R0",45.8981139934622
63,1,1.49990488921837,9.83410546323918,"HIGH LOW NA",0.335520504042506,"R0",11.4926034468226
83,1,1.49938788357905,9.80056485515322,"HIGH LOW NA",0.100549364741892,"R0",23.1139393639751
74,0,0.499250894627413,6.48421808663025,"HIGH LOW NA",0.366903180559166,"R0",48.9817093708552
53,0,0.500198039892791,6.30440664538942,"HIGH LOW NA",0.322365359659307,"R0",33.5126422112808
83,0,0.499756749339481,6.21551121080328,"HIGH LOW NA",0.187240084935911,"R0",14.9734517210163
93,1,1.49855498727052,9.64251757732306,"HIGH LOW NA",0.141663261991926,"R0",0.207242358010262
68,2,2.50098548434301,11.7160283710984,"HIGH LOW NA",0.35715460027568,"R0",30.8687221258879
87,0,0.500245956109905,6.48046115929031,"HIGH LOW NA",0.137767369276844,"R0",36.0943080391735
59,0,0.498401639254282,6.22466324813699,"HIGH LOW NA",0.332194311986677,"R0",11.3320745993406
67,7,7.49785298357718,20.5826720102659,"HIGH LOW NA",0.315662626060657,"R0",8.74220631085336
84,2,2.49934580022349,12.8609369960142,"HIGH LOW NA",0.169313055207022,"R0",32.7699341694824
54,0,0.500698925580845,6.05138797543995,"HIGH LOW NA",0.337813351885416,"R0",36.543198057916
85,2,2.49965896963482,12.9550148317031,"HIGH LOW NA",0.12599228604231,"R0",37.5892182230018
95,2,2.50067328556222,12.9095126733349,"HIGH LOW NA",0.113304670713842,"R0",4.67049550497904
76,0,0.499294603187502,6.37755327576562,"HIGH LOW NA",0.119744065660052,"R0",14.5643426221795
82,6,6.50012473552082,17.8569087903531,"HIGH LOW NA",0.189970939280465,"R0",13.9882176765241
96,2,2.5010081167256,12.006452053428,"HIGH LOW NA",0.181693734508008,"R0",42.0151422382332
96,0,0.49913404457046,6.35229900444363,"HIGH LOW NA",0.100828648684546,"R0",16.4765106397681
91,0,0.500347093650343,6.453165570165,"HIGH LOW NA",0.153548635495827,"R0",30.318718845956
89,0,0.498850483867914,6.39266684971423,"HIGH LOW NA",0.139274934888817,"R0",33.518881467171
50,5,5.50060814124785,16.8243805061377,"HIGH LOW NA",0.397995593235828,"R0",46.3885802892037
52,0,0.499720161956794,6.39477793739876,"HIGH LOW NA",0.377918003126979,"R0",15.420937014278
74,1,1.49929114822764,9.29991979709196,"HIGH LOW NA",0.366903180559166,"R0",35.2318397839554
64,1,1.49898467675317,10.2832528564786,"HIGH LOW NA",0.318043488543481,"R0",2.34198602847755
81,0,0.499717391002217,6.30545507526126,"HIGH LOW NA",0.150550183374435,"R0",29.7464876435697
80,0,0.501260685803401,6.11697244987701,"HIGH LOW NA",0.121883715456352,"R0",45.5532876541838
65,1,1.50200064366639,10.2679120385391,"HIGH LOW NA",0.38766340711154,"R0",43.7317491974682
52,1,1.49996437908931,9.79910680472164,"HIGH LOW NA",0.335449216840789,"R0",46.8967539025471
87,1,1.50042029217764,10.2211689091276,"HIGH LOW NA",0.137767369276844,"R0",1.61705649225041
76,3,3.49913322453234,14.3575331253909,"HIGH LOW NA",0.195722794928588,"R0",12.7454560482875
57,0,0.499422469069954,6.27439498825319,"HIGH LOW NA",0.395401330129243,"R0",43.6032501631416
52,1,1.49968060901491,9.83405648872888,"HIGH LOW NA",0.342585283378139,"R0",11.8788207997568
67,0,0.500066556554566,6.48082941315085,"HIGH LOW NA",0.315662626060657,"R0",7.39344144240022
70,5,5.49920288610337,18.285111738128,"HIGH LOW NA",0.316598176094703,"R0",49.4071751716547
58,0,0.498482837740943,6.22088648037282,"HIGH LOW NA",0.347680672165006,"R0",34.9851134582423
94,0,0.500694260692955,6.50545851248821,"HIGH LOW NA",0.17351147478912,"R0",30.2692495868541
98,1,1.50073232472995,10.1482135754224,"HIGH LOW NA",0.112951762694865,"R0",19.6865828125738
50,0,0.497902284835175,6.27058506801889,"HIGH LOW NA",0.397995593235828,"R0",16.2536186049692
62,0,0.499675035333187,6.26378034707715,"HIGH LOW NA",0.320554560585879,"R0",26.9496140535921
84,2,2.49928518524269,12.7737961471689,"HIGH LOW NA",0.128407725342549,"R0",11.9767612428404
61,1,1.49919887295791,10.6021358429595,"HIGH LOW NA",0.307518339203671,"R0",3.61732328310609
87,0,0.498708079767502,6.07263768178364,"HIGH LOW NA",0.178479083883576,"R0",7.59970855433494
50,2,2.49953605702323,13.1657050476404,"HIGH LOW NA",0.329756930680014,"R0",44.8274268419482
84,3,3.49977641284933,14.5441794765926,"HIGH LOW NA",0.107801550603472,"R0",47.1065882360563
60,4,4.49997532437083,16.0076156703523,"HIGH LOW NA",0.376759590092115,"R0",32.1526711457409
63,0,0.499223386507282,6.17077380499727,"HIGH LOW NA",0.335520504042506,"R0",38.5885121766478
95,3,3.5008886055356,15.1129559747619,"HIGH LOW NA",0.122325396491215,"R0",40.6727156834677
58,0,0.501552544497773,6.06761013340896,"HIGH LOW NA",0.35814863096457,"R0",39.9249690119177
76,0,0.497737901746902,6.31710706089663,"HIGH LOW NA",0.108433675044216,"R0",3.40666428674012
