"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG","Latitude_dd"
78,0,0.501373968242687,5.96226008820795,"MED MED",0.239097544341348,"late","med","R1",7.73162675648928
65,0,0.501546894251927,6.05898890575514,"MED MED",0.275064769666642,"early","med","R1",6.38261630386114
50,7,7.50185494878765,22.4824583014477,"MED MED",0.27481396922376,"early","med","R1",2.67933017620817
85,0,0.500999913223236,6.13243159534565,"MED MED",0.27496626812499,"late","med","R1",8.84042441332713
53,6,6.4982181590684,17.9890987605524,"MED MED",0.258497788920067,"early","med","R1",1.51805935706943
55,1,1.49955561676376,10.3376047446473,"MED MED",0.207139385445043,"early","med","R1",4.75340086594224
93,8,8.49998536781932,18.7838629574502,"MED MED",0.281861092895269,"late","med","R1",4.70587991457433
100,2,2.5007885306896,12.5584708501973,"MED MED",0.232928752736188,"late","med","R1",1.82015094859526
70,2,2.50231195834545,12.9462433723394,"MED MED",0.235792327765375,"early","med","R1",9.23294473718852
71,8,8.50275363142266,20.4813108527858,"MED MED",0.243501876899973,"early","med","R1",12.4942988189869
50,3,3.50015111990836,16.1182245843772,"MED MED",0.282011072407477,"early","med","R1",0.122674501501024
56,0,0.500218365788006,6.07950270714199,"MED MED",0.27069022920914,"early","med","R1",7.89988972526044
76,3,3.49802666243992,14.7323288823619,"MED MED",0.202525745844468,"late","med","R1",13.242047984153
57,0,0.49808526290429,6.52515511732295,"MED MED",0.281626249453984,"early","med","R1",11.0386910918169
59,0,0.497743466573566,5.97183499177415,"MED MED",0.236231109406799,"early","med","R1",10.5074140294455
88,1,1.50079480664455,9.49857128627939,"MED MED",0.213399843568914,"late","med","R1",10.3982063592412
55,5,5.50144994494185,16.8857447542431,"MED MED",0.241662573139183,"early","med","R1",7.83730881195515
61,0,0.501628928651249,6.03386258320489,"MED MED",0.239760232204571,"early","med","R1",0.051250820979476
52,0,0.50015446337991,6.49743345931933,"MED MED",0.266087245987728,"early","med","R1",6.76947078946978
64,1,1.50063248736321,10.0788562572842,"MED MED",0.277385092712939,"early","med","R1",13.3024984169751
90,1,1.49959150971725,9.79185201246573,"MED MED",0.204346506018192,"late","med","R1",12.2179740113206
51,3,3.49962557024885,15.096703546505,"MED MED",0.235166177037172,"early","med","R1",0.369144305121154
70,1,1.49927324643553,10.0313089165584,"MED MED",0.235792327765375,"early","med","R1",13.5581925143488
96,3,3.50003388164963,15.590144598172,"MED MED",0.291910236538388,"late","med","R1",13.8279346576892
86,1,1.50010265058154,10.2662418548506,"MED MED",0.224446837580763,"late","med","R1",10.7689484758303
55,4,4.49960549649296,17.9554599918935,"MED MED",0.221779771870933,"early","med","R1",0.311533719766885
78,1,1.5003472887376,9.59567779193892,"MED MED",0.217573231272399,"late","med","R1",2.11631942586973
72,1,1.50162817570633,9.74700666657296,"MED MED",0.23688240526244,"early","med","R1",6.79040027735755
50,7,7.50117518129301,17.2831225041422,"MED MED",0.288826037757099,"early","med","R1",13.2958348845132
59,6,6.49762307778493,17.7813685837533,"MED MED",0.236231109406799,"early","med","R1",8.29432524414733
58,1,1.50097217569087,9.89711061470531,"MED MED",0.205932836816646,"early","med","R1",2.16245534457266
62,6,6.49918115477012,22.1040303734703,"MED MED",0.279977409332059,"early","med","R1",11.9852156154811
95,0,0.49941207716125,6.31596296899844,"MED MED",0.231160813313909,"late","med","R1",0.610282636713237
54,3,3.50052189045708,14.9669073757218,"MED MED",0.205256895255297,"early","med","R1",6.19025778910145
66,3,3.49792326820112,14.1932282960145,"MED MED",0.254156313603744,"early","med","R1",4.63197676464915
53,2,2.49991457551108,13.1024904297907,"MED MED",0.258497788920067,"early","med","R1",6.22751688724384
60,4,4.50109144288924,18.8579803836349,"MED MED",0.255905840010382,"early","med","R1",2.40695248264819
97,0,0.499326448853023,5.97341486019327,"MED MED",0.223192839184776,"late","med","R1",12.3408366586082
99,0,0.50064745424458,6.12004193505718,"MED MED",0.263867512252182,"late","med","R1",1.92237808089703
98,3,3.49975612174619,15.2489575368228,"MED MED",0.286418956215493,"late","med","R1",3.45603539189324
63,3,3.4986237763792,14.5575772962478,"MED MED",0.208100300445221,"early","med","R1",9.00681730685756
81,0,0.50133852769468,6.07165499041992,"MED MED",0.282862333790399,"late","med","R1",4.20532138086855
50,8,8.49920770854342,19.3142836634682,"MED MED",0.282011072407477,"early","med","R1",12.9096793578938
91,0,0.499835855209933,6.00076629449374,"MED MED",0.289272377407178,"late","med","R1",2.71936143562198
58,0,0.500359193892249,6.53300562152105,"MED MED",0.24523508339189,"early","med","R1",7.28972150152549
77,1,1.49893696095258,9.45660230075915,"MED MED",0.226594341476448,"late","med","R1",12.494520154316
84,0,0.502741801614106,6.38960799938481,"MED MED",0.237004883843474,"late","med","R1",3.9409163845703
60,2,2.50122427785017,12.9739926877765,"MED MED",0.282796595850959,"early","med","R1",12.838762816973
85,3,3.49739217807033,14.8149794057573,"MED MED",0.20914105179254,"late","med","R1",5.99568666424602
59,1,1.50078843887108,9.82091212993677,"MED MED",0.264916657260619,"early","med","R1",9.43093549320474
90,0,0.500951886066545,6.27198488097364,"MED MED",0.204346506018192,"late","med","R1",12.9125236254185
60,4,4.49824959668408,16.7556221240669,"MED MED",0.255905840010382,"early","med","R1",9.79584806319326
54,1,1.5010247592679,10.5036928568458,"MED MED",0.251886812550947,"early","med","R1",11.4434414524585
72,0,0.500318347418954,6.31989893045452,"MED MED",0.266017084755003,"early","med","R1",1.01687097828835
97,2,2.50009960898423,13.806761479699,"MED MED",0.223192839184776,"late","med","R1",2.67264092201367
97,4,4.50014323901881,17.4711401711928,"MED MED",0.263378200400621,"late","med","R1",13.0066933492199
51,4,4.49997134172515,18.2334381746998,"MED MED",0.235166177037172,"early","med","R1",0.467966080177575
86,0,0.500917532570547,6.30323860613042,"MED MED",0.204882184742019,"late","med","R1",6.59844984207302
60,0,0.498813568692452,6.21580206230914,"MED MED",0.282796595850959,"early","med","R1",6.28868943220004
79,1,1.50135670399366,9.80822592903832,"MED MED",0.258860253030434,"late","med","R1",10.8976070270874
53,0,0.500554511246196,6.34439832467976,"MED MED",0.201886232523248,"early","med","R1",1.74546867236495
51,4,4.5000657801597,15.8643944797953,"MED MED",0.263424732279964,"early","med","R1",1.2563794888556
73,0,0.500168657737402,6.21923432955337,"MED MED",0.224561258475296,"early","med","R1",4.71849873056635
83,5,5.50004915698814,17.8617469785259,"MED MED",0.25244984861929,"late","med","R1",1.2470816350542
63,0,0.499929630648004,6.54535425774701,"MED MED",0.213151931157336,"early","med","R1",5.44616279844195
79,0,0.500569121586659,6.23631275380295,"MED MED",0.280481339525431,"late","med","R1",3.22407428827137
95,2,2.49989591630327,12.6355344970459,"MED MED",0.267625960288569,"late","med","R1",12.4054649253376
83,0,0.500218810693958,6.44267521815678,"MED MED",0.216507356311195,"late","med","R1",0.199025887064636
84,8,8.49868376912048,18.7725277008441,"MED MED",0.257290127966553,"late","med","R1",11.7893843832426
57,0,0.499662720097003,6.61046553844304,"MED MED",0.281626249453984,"early","med","R1",9.32883467152715
50,0,0.499942408531515,6.35597672011117,"MED MED",0.282011072407477,"early","med","R1",0.814271005801857
86,0,0.500370646986405,5.99649845426129,"MED MED",0.224446837580763,"late","med","R1",5.73460055049509
71,0,0.499396401509045,6.35642649127262,"MED MED",0.216407437087037,"early","med","R1",1.39961150567979
85,1,1.49936740268144,9.23703954261428,"MED MED",0.256839071190916,"late","med","R1",13.8991962205619
65,0,0.501333372256048,6.10780582613661,"MED MED",0.295060719549656,"early","med","R1",5.21012570802122
68,3,3.49958767496409,14.8553345442076,"MED MED",0.287272224482149,"early","med","R1",6.12597908498719
60,3,3.49792340838069,16.6676369334479,"MED MED",0.282796595850959,"early","med","R1",11.3784151915461
52,0,0.49965270197471,6.42626265483909,"MED MED",0.208772301557474,"early","med","R1",0.807142585050315
83,0,0.501078353967282,6.32592560578146,"MED MED",0.25244984861929,"late","med","R1",6.07598653947935
88,0,0.499251987887166,6.13707202599886,"MED MED",0.26103484260384,"late","med","R1",12.310646887403
91,4,4.50032472109315,17.4467159557243,"MED MED",0.26926372370217,"late","med","R1",10.8216903456487
82,2,2.50011267080177,12.0489812502392,"MED MED",0.291547073656693,"late","med","R1",6.88994632894173
81,13,13.5019056327051,21.2099693881805,"MED MED",0.282862333790399,"late","med","R1",6.97096618451178
91,0,0.501435420251708,6.47041405702354,"MED MED",0.278581435931846,"late","med","R1",4.11133787641302
94,1,1.50034906980775,9.60950546724279,"MED MED",0.265194556908682,"late","med","R1",0.897046227008104
55,1,1.50047064005769,9.58978868560283,"MED MED",0.234403840801679,"early","med","R1",3.46966188633814
75,1,1.50094437906212,10.0219916451989,"MED MED",0.258305156975985,"late","med","R1",6.5679139601998
57,0,0.501935553592672,6.30102424388292,"MED MED",0.224907807935961,"early","med","R1",8.66527656698599
63,1,1.49953964331982,10.2360083879363,"MED MED",0.229368570074439,"early","med","R1",5.16864104196429
50,0,0.500500462207974,5.86862983934222,"MED MED",0.282011072407477,"early","med","R1",8.0986157101579
94,0,0.500649401187865,6.20190498401618,"MED MED",0.258814469352365,"late","med","R1",11.6258761961944
50,0,0.500396813954973,6.07381925002801,"MED MED",0.211460917443037,"early","med","R1",10.1555295055732
85,1,1.49958146938557,10.1307384024731,"MED MED",0.232127194968052,"late","med","R1",11.4893004982732
100,3,3.5015640740102,15.192369427573,"MED MED",0.247017234633677,"late","med","R1",0.575413492042571
86,3,3.49889157567533,15.8762754875588,"MED MED",0.265005849883892,"late","med","R1",8.5185715816915
68,0,0.498054711705171,6.37292113606929,"MED MED",0.286547962739132,"early","med","R1",7.25763875618577
54,1,1.50034114402803,10.013004204158,"MED MED",0.237053448450752,"early","med","R1",11.2604684494436
74,1,1.49883887840324,9.8130289986413,"MED MED",0.246585550182499,"early","med","R1",2.64924061251804
58,0,0.49960672642209,6.22407729471416,"MED MED",0.22656433340162,"early","med","R1",4.79983849916607
79,5,5.49975532442972,15.8481431395853,"MED MED",0.280481339525431,"late","med","R1",1.04126110021025
78,3,3.50019183667738,15.2493200616456,"MED MED",0.225677639711648,"late","med","R1",7.44087383663282
54,7,7.50039322057637,17.3259886544627,"MED MED",0.237053448450752,"early","med","R1",7.59521655971184
67,0,0.500722908087198,6.35834077897697,"MED MED",0.290222004824318,"early","med","R1",3.18504029605538
62,3,3.50065885031312,14.9099677549478,"MED MED",0.277513613644987,"early","med","R1",2.23260909644887
50,5,5.49878675188759,16.4633993096824,"MED MED",0.211460917443037,"early","med","R1",11.3978154147044
78,1,1.4994171642736,9.72808871862589,"MED MED",0.225677639711648,"late","med","R1",8.86938735796139
72,1,1.49904597302767,9.73887054366237,"MED MED",0.253940541669726,"early","med","R1",5.67907501291484
66,6,6.49915913841369,19.2588224385959,"MED MED",0.257954133977182,"early","med","R1",5.93439141381532
53,0,0.500436837092328,6.33156275313809,"MED MED",0.201886232523248,"early","med","R1",11.9458843613975
75,3,3.4980238935118,15.3675294795288,"MED MED",0.258305156975985,"late","med","R1",6.07940541766584
50,2,2.49952369531086,12.6602057095492,"MED MED",0.288826037757099,"early","med","R1",3.56375376693904
58,0,0.499084352725523,6.22396387704902,"MED MED",0.294154233695008,"early","med","R1",10.0181068647653
90,0,0.499354479312059,6.37861399342529,"MED MED",0.238152673398145,"late","med","R1",9.65831735916436
97,2,2.50004247475606,12.3683801763511,"MED MED",0.223192839184776,"late","med","R1",4.08404923696071
98,0,0.499697279873268,6.42615041732295,"MED MED",0.263787379977293,"late","med","R1",1.36329418933019
79,6,6.50039165289859,19.8646040514851,"MED MED",0.25892348496709,"late","med","R1",6.72598582273349
53,0,0.499242286305096,6.30667346438155,"MED MED",0.258497788920067,"early","med","R1",7.9582907021977
69,0,0.497745405365988,6.09127403980363,"MED MED",0.299080563010648,"early","med","R1",12.8481244682334
51,0,0.500778768800695,6.4610147573697,"MED MED",0.235166177037172,"early","med","R1",8.7531756022945
55,3,3.50095060281976,14.6534231246075,"MED MED",0.234403840801679,"early","med","R1",4.47387672262266
55,0,0.499584853527152,6.53561718863471,"MED MED",0.207139385445043,"early","med","R1",11.4525324599817
61,0,0.5021195069075,6.37067296615564,"MED MED",0.230958716012537,"early","med","R1",1.5246293512173
89,5,5.49992382745642,17.388326149016,"MED MED",0.235270784376189,"late","med","R1",11.9145565819927
65,0,0.5004455717615,6.14442387524248,"MED MED",0.278640390257351,"early","med","R1",4.3815459869802
65,2,2.50070819383074,12.8246178112975,"MED MED",0.256394554721192,"early","med","R1",6.1448812042363
85,5,5.5005813421777,16.1079684539456,"MED MED",0.256839071190916,"late","med","R1",0.855494468007237
56,2,2.50143624081015,12.7517849441478,"MED MED",0.281888239458203,"early","med","R1",0.424563722219318
93,3,3.49825614052091,14.5639978244245,"MED MED",0.240824237535708,"late","med","R1",0.878979456145316
73,0,0.500177839952509,5.92934165498472,"MED MED",0.284645164315589,"early","med","R1",12.0707946196198
54,0,0.500827963762194,6.56884936364571,"MED MED",0.251886812550947,"early","med","R1",0.520412630867213
94,2,2.4996683129357,11.8024669164066,"MED MED",0.273741317726672,"late","med","R1",6.41283270949498
96,0,0.500026196395548,6.24463479301644,"MED MED",0.232420403533615,"late","med","R1",8.97022232878953
67,1,1.50143093284461,9.95947504978961,"MED MED",0.240464374353178,"early","med","R1",0.602344804443419
87,2,2.50033463021007,13.124488353488,"MED MED",0.203130879951641,"late","med","R1",0.712512555997819
70,0,0.501031446016344,6.16824778901791,"MED MED",0.280305958515964,"early","med","R1",13.5661677443422
61,1,1.50069081038713,9.72933433037727,"MED MED",0.245148936775513,"early","med","R1",0.452938620001078
74,2,2.50010986994544,11.7682458084518,"MED MED",0.298285563779064,"early","med","R1",12.6816770802252
97,9,9.49869698196224,23.8872570405013,"MED MED",0.263378200400621,"late","med","R1",12.9936177581549
99,0,0.499711256122018,6.35085321912592,"MED MED",0.251424364978448,"late","med","R1",9.45038409903646
87,4,4.50024117617875,17.3901531265826,"MED MED",0.223820657306351,"late","med","R1",0.365105106495321
83,1,1.4996129449368,9.88327988650467,"MED MED",0.216507356311195,"late","med","R1",3.68508695065975
89,0,0.500672841638845,6.51739515811722,"MED MED",0.224946525297128,"late","med","R1",10.6358875185251
90,1,1.49950605818,9.99036840129399,"MED MED",0.207272074511275,"late","med","R1",9.13811919884756
54,3,3.4986347313516,14.1181221788422,"MED MED",0.237053448450752,"early","med","R1",4.60691523412243
63,4,4.50045958010219,16.6036565731417,"MED MED",0.208100300445221,"early","med","R1",4.53528197249398
70,1,1.50125614347716,9.33433410037128,"MED MED",0.280305958515964,"early","med","R1",7.23505551833659
88,0,0.499822004799141,6.37425105632153,"MED MED",0.25326897802297,"late","med","R1",2.88586670160294
65,1,1.50145909633368,10.5598656272447,"MED MED",0.275064769666642,"early","med","R1",10.0184508468956
98,3,3.4987026758,14.9526231887536,"MED MED",0.263787379977293,"late","med","R1",8.68981290282682
72,0,0.500170858899706,6.46459026096668,"MED MED",0.23688240526244,"early","med","R1",5.09342981595546
58,2,2.49941604984698,12.8143911742383,"MED MED",0.205932836816646,"early","med","R1",2.0601234738715
60,2,2.49994910546302,12.2102266065367,"MED MED",0.282796595850959,"early","med","R1",12.0937450351194
62,1,1.4992927882426,9.30216496101594,"MED MED",0.279977409332059,"early","med","R1",9.85373295610771
84,1,1.50115324988006,9.54119290619024,"MED MED",0.257290127966553,"late","med","R1",11.0621797209606
75,2,2.50088286872511,12.8084851947954,"MED MED",0.266157775418833,"late","med","R1",4.31175530236214
92,1,1.49842264734956,9.98664585254116,"MED MED",0.286025620135479,"late","med","R1",3.42191887274384
59,4,4.49981585314075,17.8107742886361,"MED MED",0.263553608790971,"early","med","R1",8.24644588353112
67,2,2.5020771847937,13.5208278956469,"MED MED",0.240464374353178,"early","med","R1",11.7590335831046
65,0,0.500499173478307,6.35415010375997,"MED MED",0.256394554721192,"early","med","R1",7.21292465506122
83,2,2.50030398614056,12.7289927812324,"MED MED",0.290810349257663,"late","med","R1",2.78233763761818
57,2,2.49985298791729,13.4019962424361,"MED MED",0.224907807935961,"early","med","R1",12.5587318306789
69,0,0.500192498175247,6.27893482357213,"MED MED",0.299080563010648,"early","med","R1",1.81710283039138
60,0,0.500676934084966,6.33386240732218,"MED MED",0.282796595850959,"early","med","R1",10.3634995897301
64,0,0.497817941096167,6.33596315484696,"MED MED",0.277385092712939,"early","med","R1",3.89025845425203
94,4,4.49981899700764,17.0657655215276,"MED MED",0.265194556908682,"late","med","R1",6.38385394914076
57,0,0.498726619707529,6.4549741453829,"MED MED",0.224907807935961,"early","med","R1",0.342043889686465
78,2,2.50091659514997,12.8742159997716,"MED MED",0.239097544341348,"late","med","R1",12.5178464897908
53,1,1.4991883763793,10.2418315784204,"MED MED",0.237332402192988,"early","med","R1",8.54552918625996
55,1,1.49952496871157,9.28617048831911,"MED MED",0.234403840801679,"early","med","R1",12.5242264312692
67,0,0.500177840399207,6.45804656778527,"MED MED",0.290222004824318,"early","med","R1",10.5892021111213
50,5,5.50016503656171,16.3241825553138,"MED MED",0.27481396922376,"early","med","R1",3.62913207756355
53,3,3.49916963854673,14.5952947729418,"MED MED",0.237332402192988,"early","med","R1",4.50891250604764
96,3,3.49947230203061,14.002286837304,"MED MED",0.232420403533615,"late","med","R1",1.65967460442334
67,0,0.500093165360906,6.42554355944073,"MED MED",0.254417886119336,"early","med","R1",10.6994630554691
79,1,1.50033818752469,10.0827478885803,"MED MED",0.25892348496709,"late","med","R1",7.62325117178261
84,0,0.499195146649806,6.36673987874162,"MED MED",0.204667397215962,"late","med","R1",7.10036488994956
80,4,4.50036786388616,16.890271710421,"MED MED",0.240223271260038,"late","med","R1",7.70319813350216
98,5,5.49923999036813,17.1846442179304,"MED MED",0.260851498856209,"late","med","R1",4.94753373693675
72,2,2.49844786746669,11.7550137148444,"MED MED",0.23688240526244,"early","med","R1",4.36148341698572
65,2,2.50052520333267,12.2096283844157,"MED MED",0.278640390257351,"early","med","R1",8.94912997027859
61,0,0.500307531988877,6.38037874389876,"MED MED",0.230958716012537,"early","med","R1",7.32195490039885
85,0,0.500446789485082,6.27873851467399,"MED MED",0.232127194968052,"late","med","R1",12.8410036717542
74,3,3.500372108034,14.0413666557261,"MED MED",0.298285563779064,"early","med","R1",10.9506131582893
58,1,1.50078071803583,10.0408460713083,"MED MED",0.294154233695008,"early","med","R1",5.01516449032351
57,1,1.49970713399623,8.98004295080917,"MED MED",0.224907807935961,"early","med","R1",11.9005591515452
57,3,3.50031965120055,14.6454666398132,"MED MED",0.23844936019741,"early","med","R1",11.3800010858104
81,1,1.49855599182087,10.2974412939233,"MED MED",0.247273623361252,"late","med","R1",1.30061361612752
78,0,0.500697242536036,6.17506688072743,"MED MED",0.225677639711648,"late","med","R1",5.22859801584855
80,4,4.49946607766903,15.6361344791694,"MED MED",0.240223271260038,"late","med","R1",13.0374696287327
95,2,2.49854651586075,12.2257642270901,"MED MED",0.267625960288569,"late","med","R1",7.29405335290357
51,1,1.50104369046095,10.0986487136901,"MED MED",0.259358543320559,"early","med","R1",9.07731875358149
79,0,0.500693322468956,6.22016125542141,"MED MED",0.258860253030434,"late","med","R1",0.521144890226424
59,1,1.50158720795807,9.80509165642627,"MED MED",0.263553608790971,"early","med","R1",11.6380733759142
52,0,0.49764935904435,6.19428371580872,"MED MED",0.248200878989883,"early","med","R1",11.7175339781679
67,1,1.50016839584551,9.90029853782734,"MED MED",0.299315404798836,"early","med","R1",2.39128390559927
52,1,1.49876560958781,9.67809652586672,"MED MED",0.266087245987728,"early","med","R1",7.63893796363845
79,0,0.499303609851161,5.94087411461429,"MED MED",0.273175686504692,"late","med","R1",8.9574363688007
64,2,2.49901870107405,13.3153977870109,"MED MED",0.278315928112715,"early","med","R1",9.07084710896015
71,5,5.5003623445246,20.4077853920441,"MED MED",0.275778399291448,"early","med","R1",0.245295486412942
73,2,2.49978995693993,13.1142627470276,"MED MED",0.284645164315589,"early","med","R1",5.4883745899424
50,4,4.50013530841242,16.5401796189683,"MED MED",0.27481396922376,"early","med","R1",7.03453082451597
83,1,1.49970259389454,9.87699224943235,"MED MED",0.25244984861929,"late","med","R1",1.33360201353207
91,3,3.49994835049006,14.4357245776286,"MED MED",0.256536833476275,"late","med","R1",6.32952868845314
63,1,1.50047204878327,10.2749799954167,"MED MED",0.208100300445221,"early","med","R1",10.8462268281728
85,0,0.500652388341519,6.32693721888636,"MED MED",0.27496626812499,"late","med","R1",3.92687385389581
50,0,0.501712517438827,6.46705893767022,"MED MED",0.288826037757099,"early","med","R1",0.418321421835572
54,0,0.498855138567631,6.3059183094663,"MED MED",0.251886812550947,"early","med","R1",11.7638570549898
54,0,0.49819487261174,6.15887920081224,"MED MED",0.251886812550947,"early","med","R1",1.93423941126093
62,7,7.49937354620332,17.7434660530157,"MED MED",0.296704268665053,"early","med","R1",4.10108542721719
62,0,0.501679929138471,5.96743841655665,"MED MED",0.296704268665053,"early","med","R1",2.55129230720922
72,0,0.501191720320716,6.04365468087995,"MED MED",0.266017084755003,"early","med","R1",1.27805756684393
60,4,4.50163875041631,15.4103717225637,"MED MED",0.255905840010382,"early","med","R1",9.40649979189038
57,6,6.50079309279364,17.0231553942048,"MED MED",0.281626249453984,"early","med","R1",7.09424815699458
89,1,1.49996255887545,9.69359833713512,"MED MED",0.278181306016631,"late","med","R1",5.4049794296734
56,6,6.49951377908947,20.0741013099515,"MED MED",0.27069022920914,"early","med","R1",3.69163161423057
77,1,1.50041351112989,9.74196398542305,"MED MED",0.226594341476448,"late","med","R1",5.45325774280354
79,4,4.49952574273375,16.914008613233,"MED MED",0.258860253030434,"late","med","R1",12.0450369594619
80,1,1.49835227602811,9.48843622678838,"MED MED",0.272731156484224,"late","med","R1",0.573527972679585
54,0,0.498932114314137,6.42405284217198,"MED MED",0.264362055202946,"early","med","R1",5.33711146982387
91,0,0.50102510820576,6.44664361991938,"MED MED",0.289272377407178,"late","med","R1",10.4643366206437
65,5,5.49950867441287,17.2743114812074,"MED MED",0.256394554721192,"early","med","R1",5.80068756639957
83,8,8.50017473836192,21.1261710175592,"MED MED",0.270395982009359,"late","med","R1",7.890396499075
77,4,4.49786857287496,17.2736972380755,"MED MED",0.248223043652251,"late","med","R1",10.2550826468505
86,0,0.499102231774653,6.18171839667617,"MED MED",0.265005849883892,"late","med","R1",9.22891390928999
96,6,6.49852404564697,18.2197495604489,"MED MED",0.232420403533615,"late","med","R1",3.73095300793648
92,2,2.50190578601817,13.0709749173223,"MED MED",0.286025620135479,"late","med","R1",8.83927778666839
99,0,0.500591638417651,6.55099906154511,"MED MED",0.263867512252182,"late","med","R1",9.79683761484921
94,4,4.50070219543566,16.0754598244863,"MED MED",0.265194556908682,"late","med","R1",8.64062236621976
98,0,0.498701883543182,6.49485951899955,"MED MED",0.263787379977293,"late","med","R1",4.35998911503702
80,0,0.501478628584661,6.026801186183,"MED MED",0.244008021056652,"late","med","R1",11.1318125938997
83,0,0.500872791018121,6.23970287419223,"MED MED",0.290810349257663,"late","med","R1",10.2706445134245
51,0,0.499051561387161,6.17492295422862,"MED MED",0.235166177037172,"early","med","R1",5.02644788846374
70,0,0.500294918432692,6.31885393614981,"MED MED",0.266972837387584,"early","med","R1",0.118048973847181
96,1,1.5010130561842,9.98939721703424,"MED MED",0.233867267612368,"late","med","R1",12.5433198353276
66,0,0.500289407243259,6.68455879354298,"MED MED",0.205531194712967,"early","med","R1",12.8821252412163
92,2,2.49994497635108,12.6308175106471,"MED MED",0.286935802851804,"late","med","R1",13.5875407471322
53,7,7.50013576477816,19.1109961563488,"MED MED",0.258497788920067,"early","med","R1",3.74413827899843
53,4,4.50027072369431,15.6671322929954,"MED MED",0.21656893172767,"early","med","R1",11.8578671514988
51,0,0.499600003827345,6.54883071837709,"MED MED",0.263424732279964,"early","med","R1",6.1781119517982
81,0,0.500506530906909,6.36393376733507,"MED MED",0.260939710331149,"late","med","R1",6.58154479973018
72,6,6.50055118043926,20.3618626133893,"MED MED",0.266017084755003,"early","med","R1",1.1801699558273
50,2,2.49894188718505,12.8624614997742,"MED MED",0.211460917443037,"early","med","R1",7.95439164480194
66,1,1.4994852062733,9.47181957074675,"MED MED",0.254156313603744,"early","med","R1",3.30838748067617
85,1,1.50037481963841,10.2148756827012,"MED MED",0.27496626812499,"late","med","R1",12.9400009517558
59,1,1.50003102095902,9.74105277155156,"MED MED",0.236231109406799,"early","med","R1",8.71383973583579
57,0,0.499270619230344,6.08874741257264,"MED MED",0.281626249453984,"early","med","R1",12.0443145278841
53,0,0.499385759547615,6.14290400384637,"MED MED",0.21656893172767,"early","med","R1",6.46225271746516
86,3,3.49968666808336,14.6169551126478,"MED MED",0.240497548691928,"late","med","R1",2.95296107651666
69,2,2.5000078861083,13.5935314158222,"MED MED",0.299080563010648,"early","med","R1",0.00941041205078363
74,0,0.502292374281258,6.15057616864063,"MED MED",0.236234148591757,"early","med","R1",2.54145726002753
97,7,7.4994963694216,18.9331733793492,"MED MED",0.295616987277754,"late","med","R1",12.5304380422458
65,0,0.500154536178759,6.17864994020325,"MED MED",0.278640390257351,"early","med","R1",7.52598687354475
95,2,2.49977403413915,12.936413989323,"MED MED",0.282868354208767,"late","med","R1",3.54895994393155
90,0,0.499256649096099,6.29823831331027,"MED MED",0.207272074511275,"late","med","R1",12.0416031228378
