"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
74,1,1.49884787856239,10.6522119850023,"HIGH MED NA",0.310357355535962,"R0",28.2874815748073
83,0,0.500881788238329,5.84235832507451,"HIGH MED NA",0.205243512429297,"R0",15.8386277267709
89,0,0.50054062705374,6.29109061064594,"HIGH MED NA",0.231279184762388,"R0",38.0560695775785
51,5,5.50222730164153,17.0587708232625,"HIGH MED NA",0.392211797088385,"R0",25.8148729801178
76,0,0.500574759592775,6.35954206518592,"HIGH MED NA",0.244693840388209,"R0",8.75452550826594
60,1,1.49889128743443,10.5083399261948,"HIGH MED NA",0.391045337473042,"R0",1.03655105922371
60,1,1.49991836249422,10.2846941527921,"HIGH MED NA",0.395991562097333,"R0",28.1417676829733
95,2,2.50101005806485,12.4642438103659,"HIGH MED NA",0.246924988180399,"R0",39.8258953937329
71,4,4.49911072948234,15.2673811180739,"HIGH MED NA",0.313262047222815,"R0",41.4453398901969
96,0,0.500519664480457,6.36911635766567,"HIGH MED NA",0.238482839241624,"R0",7.03794461442158
89,0,0.498542697528007,6.53793387449562,"HIGH MED NA",0.270462415367365,"R0",6.62155599566177
85,2,2.50079384219093,12.956549628593,"HIGH MED NA",0.211571413255297,"R0",6.55500598950312
51,0,0.500234324211129,6.20979526485172,"HIGH MED NA",0.363478272501379,"R0",22.7429535589181
53,8,8.50038839083899,21.4032802577707,"HIGH MED NA",0.304531372990459,"R0",37.9611911601387
95,1,1.49862201795071,9.79818183040425,"HIGH MED NA",0.232545943767764,"R0",0.246308546047658
65,1,1.50166536393053,10.5210079889769,"HIGH MED NA",0.375282075558789,"R0",27.0206715795211
56,4,4.50047575232635,15.9023051432251,"HIGH MED NA",0.315402155509219,"R0",13.2739868247882
51,8,8.50140706498786,19.856405418803,"HIGH MED NA",0.352458143467084,"R0",15.2255222899839
50,0,0.500662905853048,6.15414935969556,"HIGH MED NA",0.387579477694817,"R0",34.9248028243892
70,6,6.49995592896047,19.6753484040383,"HIGH MED NA",0.372239428223111,"R0",10.6595982448198
95,0,0.499629201519393,6.45481681569337,"HIGH MED NA",0.249733970174566,"R0",31.0693077975884
59,3,3.49971436878899,15.9723563944311,"HIGH MED NA",0.306137809320353,"R0",3.88622393365949
57,2,2.50047322546711,13.2176813828045,"HIGH MED NA",0.331009575002827,"R0",22.8716501849703
98,0,0.501394508296241,6.06340119010565,"HIGH MED NA",0.288366172416136,"R0",2.99439184600487
65,1,1.49986195524235,10.2400242127584,"HIGH MED NA",0.352336120931432,"R0",17.5967055838555
78,3,3.49884986504936,13.7688386337684,"HIGH MED NA",0.235497692204081,"R0",8.99611797649413
51,3,3.50033406248963,14.3639383727031,"HIGH MED NA",0.363478272501379,"R0",45.7449579727836
53,0,0.50125826893511,6.63477788654196,"HIGH MED NA",0.304531372990459,"R0",28.1132559292018
73,1,1.501001740872,10.0828052917081,"HIGH MED NA",0.328166287345812,"R0",38.9201995567419
53,2,2.49832126313002,12.1040365421071,"HIGH MED NA",0.304531372990459,"R0",31.3128370326012
98,0,0.499759309414451,6.45886225051064,"HIGH MED NA",0.288366172416136,"R0",10.2581341518089
75,5,5.49981999004154,16.4140024739524,"HIGH MED NA",0.247620599274524,"R0",44.947368116118
94,2,2.49971133790132,12.7527268979823,"HIGH MED NA",0.293388150073588,"R0",15.986496664118
56,0,0.501777811627721,6.45230908522572,"HIGH MED NA",0.315402155509219,"R0",1.44944102503359
93,1,1.501224418201,10.0336840343947,"HIGH MED NA",0.253522472106852,"R0",35.8011758187786
51,0,0.500672618329519,6.22351930625742,"HIGH MED NA",0.352458143467084,"R0",24.8989476473071
52,0,0.500006925098714,6.34537422959061,"HIGH MED NA",0.347947922674939,"R0",9.4821308623068
89,0,0.499004174041727,6.17647971384425,"HIGH MED NA",0.274398875026964,"R0",47.8449459187686
75,1,1.50058091883151,9.30117705679447,"HIGH MED NA",0.247620599274524,"R0",20.4659420181997
78,3,3.4996303907362,14.8770988352558,"HIGH MED NA",0.293908729404211,"R0",11.9216327788308
80,1,1.49880654429838,10.1328209011848,"HIGH MED NA",0.248074390762486,"R0",24.3063214002177
86,1,1.50025803936693,10.0446450293157,"HIGH MED NA",0.262964229541831,"R0",5.23489707848057
64,0,0.499286951951898,6.04215915710178,"HIGH MED NA",0.326646849373356,"R0",40.2141988044605
97,0,0.501018943004921,6.1839762382065,"HIGH MED NA",0.238889866601676,"R0",22.7417673799209
76,1,1.49962081685968,9.75610036218929,"HIGH MED NA",0.250614540162496,"R0",48.9773482317105
80,2,2.49911142931308,13.3005332909261,"HIGH MED NA",0.232583800260909,"R0",22.0618782914244
81,0,0.501355271019465,6.18646919748794,"HIGH MED NA",0.241025848034769,"R0",2.27079143514857
88,4,4.49856768961122,17.2765722528136,"HIGH MED NA",0.299013609881513,"R0",11.5245090681128
60,0,0.499180096970728,6.47872959902956,"HIGH MED NA",0.395991562097333,"R0",15.5969689716585
55,1,1.49976311038497,10.0063887314023,"HIGH MED NA",0.353307714033872,"R0",31.6904432955198
