"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
20,2,2.49931214331325,12.3672526418605,"MED HIGH NA",0,"early","med","R1"
61,1,1.50127364050841,10.0200091359449,"MED HIGH NA",0.28949324504938,"early","med","R1"
71,2,2.49887206432814,12.5518480477493,"MED HIGH NA",0.290680294111371,"early","med","R1"
9,2,2.49986837873782,12.786497439793,"MED HIGH NA",0,"early","med","R1"
41,0,0.498811951815573,6.33088540607892,"MED HIGH NA",0,"early","med","R1"
93,0,0.501297431007387,6.06574147353998,"MED HIGH NA",0.305966238048859,"late","high","R1"
3,1,1.50054159996877,9.62133339954432,"MED HIGH NA",0,"early","med","R1"
75,0,0.500057046955452,6.30251827363979,"MED HIGH NA",0.331288164202124,"late","high","R1"
42,5,5.49978050935224,18.2677780163353,"MED HIGH NA",0,"early","med","R1"
0,0,0.497526821163828,6.20315074684307,"MED HIGH NA",0,"early","med","R1"
49,2,2.50060825173879,12.1285343369756,"MED HIGH NA",0,"early","med","R1"
74,2,2.4984686327216,12.4178527354587,"MED HIGH NA",0.270904553402215,"early","med","R1"
96,0,0.498773394660099,6.48163991836751,"MED HIGH NA",0.375389582035132,"late","high","R1"
47,7,7.49971330260037,17.8248637964981,"MED HIGH NA",0,"early","med","R1"
12,2,2.49980615834439,11.7840808769016,"MED HIGH NA",0,"early","med","R1"
69,2,2.49899625496508,12.2246533672495,"MED HIGH NA",0.251818452193402,"early","med","R1"
22,5,5.50078799278509,21.4342444390204,"MED HIGH NA",0,"early","med","R1"
86,0,0.49980662181689,6.31371238405543,"MED HIGH NA",0.356022483343258,"late","high","R1"
9,1,1.50093781323208,10.2343091187134,"MED HIGH NA",0,"early","med","R1"
58,3,3.49939090327308,16.7213060098499,"MED HIGH NA",0.246229033288546,"early","med","R1"
27,8,8.49875309374769,19.8502296985245,"MED HIGH NA",0,"early","med","R1"
61,1,1.49979055964068,9.94889389430277,"MED HIGH NA",0.251649929722771,"early","med","R1"
39,0,0.498911608392571,6.42433562233352,"MED HIGH NA",0,"early","med","R1"
90,0,0.501029324859389,6.23131616642674,"MED HIGH NA",0.341651323973201,"late","high","R1"
76,2,2.49978776826201,12.3439850132122,"MED HIGH NA",0.322474879119545,"late","high","R1"
12,3,3.50023907888105,13.8070991627217,"MED HIGH NA",0,"early","med","R1"
97,0,0.500264181194487,6.2497551073755,"MED HIGH NA",0.314501258637756,"late","high","R1"
50,2,2.49983797735747,12.3616970991624,"MED HIGH NA",0.211063392274082,"early","med","R1"
75,0,0.49978079778411,6.13734367961181,"MED HIGH NA",0.331288164202124,"late","high","R1"
92,1,1.50073800308762,10.4648826320411,"MED HIGH NA",0.308423935994506,"late","high","R1"
55,0,0.500042945804862,6.45345632735665,"MED HIGH NA",0.213005453161895,"early","med","R1"
33,0,0.500252215946341,6.47253589141927,"MED HIGH NA",0,"early","med","R1"
34,3,3.49886030747454,14.2547153682069,"MED HIGH NA",0,"early","med","R1"
74,7,7.50108806839936,18.4085583317774,"MED HIGH NA",0.270904553402215,"early","med","R1"
50,4,4.49893020316567,17.2491105515502,"MED HIGH NA",0.260266366670839,"early","med","R1"
34,2,2.50084116823245,12.7473868584628,"MED HIGH NA",0,"early","med","R1"
19,1,1.49856414512939,9.3764186652039,"MED HIGH NA",0,"early","med","R1"
41,4,4.49975043545533,16.7577046907772,"MED HIGH NA",0,"early","med","R1"
41,2,2.50105362471942,12.4797592486041,"MED HIGH NA",0,"early","med","R1"
10,1,1.49945438372054,10.1711565807424,"MED HIGH NA",0,"early","med","R1"
67,0,0.498606731260701,6.32351441634643,"MED HIGH NA",0.272740392736159,"early","med","R1"
49,4,4.49924593019467,15.9886385370942,"MED HIGH NA",0,"early","med","R1"
90,0,0.499836800305217,6.23150092735455,"MED HIGH NA",0.366111261420883,"late","high","R1"
44,0,0.499415677381529,6.42405566650927,"MED HIGH NA",0,"early","med","R1"
