"Year","Age","AgeE","FSIM","Length_cm"
50,0,0.501754440466169,"LOW LOW",6.11127704225567
2,0,0.498896680074721,"LOW LOW",6.37982391170969
24,0,0.501547711504992,"LOW LOW",6.36025151193659
21,0,0.499579219042883,"LOW LOW",6.05847944159663
67,1,1.497133352737,"LOW LOW",10.2038479408155
95,1,1.50062318864223,"LOW LOW",9.51109987917595
32,0,0.500603099046309,"LOW LOW",6.39990661088091
54,1,1.49800176439894,"LOW LOW",9.70940981084469
61,3,3.49992925285747,"LOW LOW",14.4116683062275
27,0,0.502170195083224,"LOW LOW",6.51151879747726
16,10,10.5011995228697,"LOW LOW",20.2196347616047
24,4,4.49958484284607,"LOW LOW",15.7828986884837
63,0,0.49980898823929,"LOW LOW",6.20831254205938
46,2,2.50152049897788,"LOW LOW",13.5142454698086
27,1,1.49899169099671,"LOW LOW",9.7105986416597
79,0,0.499331080560146,"LOW LOW",6.24157173771226
93,0,0.499393667889637,"LOW LOW",6.48135644519881
37,1,1.50024752034955,"LOW LOW",10.0260129983892
85,0,0.498897260569124,"LOW LOW",6.43933104992912
43,0,0.498378748581023,"LOW LOW",6.50251076670932
17,0,0.499882301760848,"LOW LOW",6.63800085617808
36,0,0.499783173515654,"LOW LOW",6.5951750801446
28,3,3.50074324416064,"LOW LOW",13.9015525706558
27,1,1.49882619225898,"LOW LOW",9.77464334654649
18,0,0.501900790565434,"LOW LOW",6.18176938717505
34,2,2.50059763355116,"LOW LOW",13.7726283967194
73,0,0.49952307987036,"LOW LOW",6.30242534097288
37,0,0.501462217284602,"LOW LOW",6.2732835151477
45,4,4.50099997625972,"LOW LOW",17.8632319395458
67,3,3.49955454126502,"LOW LOW",14.7756017398566
74,4,4.4997309463678,"LOW LOW",16.5441276215788
78,4,4.50017807794036,"LOW LOW",16.6099600106037
33,7,7.49967578253909,"LOW LOW",18.2128775427808
99,0,0.500728096296862,"LOW LOW",6.39853118181432
91,0,0.500961807528413,"LOW LOW",6.06885928501789
33,0,0.499536902060342,"LOW LOW",6.06065809624623
59,2,2.50072974710226,"LOW LOW",12.1224275927509
65,1,1.50199595522955,"LOW LOW",9.40578017185152
54,3,3.50329305426459,"LOW LOW",15.1872846742344
53,1,1.50076626480397,"LOW LOW",9.93725434425035
38,3,3.50113655611852,"LOW LOW",15.0810744420266
43,0,0.500373353026472,"LOW LOW",6.44003455555842
40,0,0.500090755660857,"LOW LOW",6.16354298342878
38,2,2.50172187209082,"LOW LOW",13.1696397021639
6,1,1.49729569580869,"LOW LOW",9.9937706022218
24,2,2.50087823325594,"LOW LOW",12.078298532199
37,0,0.499190919481785,"LOW LOW",6.39243275996574
19,1,1.50083399081846,"LOW LOW",9.95822080689527
42,3,3.49891615822988,"LOW LOW",15.1941266789743
55,0,0.500458505467828,"LOW LOW",6.20553522479176
48,1,1.50010612259117,"LOW LOW",9.75223855561852
35,2,2.50110145316837,"LOW LOW",12.1135966798139
78,1,1.4989642084157,"LOW LOW",9.81316931863879
36,4,4.49751289109304,"LOW LOW",14.9887984331701
20,1,1.50022593720789,"LOW LOW",9.55985112457371
74,0,0.498301138057379,"LOW LOW",6.32607633435499
64,0,0.500678649807913,"LOW LOW",6.49999770973122
93,0,0.499776638644874,"LOW LOW",6.50642815830759
29,2,2.50004395474903,"LOW LOW",13.513364988894
58,1,1.49953253177324,"LOW LOW",9.69862248045116
36,0,0.500040425420184,"LOW LOW",6.32024007108246
88,0,0.500159416331956,"LOW LOW",6.54021416994719
85,0,0.500687333077783,"LOW LOW",6.62166005610397
51,1,1.4980704644579,"LOW LOW",9.47981701050686
