"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
4,0,0.500949872763694,6.41787882664784,"LOW HIGH NA",0,"early","low",NA
77,1,1.49997346012578,9.92341943120053,"LOW HIGH NA",0.333603645232506,"late","high",NA
48,10,10.4998990030145,22.7064495325758,"LOW HIGH NA",0,"early","low",NA
36,6,6.49986636555758,18.5610401426983,"LOW HIGH NA",0,"early","low",NA
71,0,0.499057895421072,6.13271997194048,"LOW HIGH NA",0.107207837584428,"early","low",NA
16,8,8.49890358646214,21.0587641177874,"LOW HIGH NA",0,"early","low",NA
42,0,0.49897110915235,6.35615211442199,"LOW HIGH NA",0,"early","low",NA
4,3,3.49739159936482,14.5436058557764,"LOW HIGH NA",0,"early","low",NA
37,3,3.49875204475892,15.7832659503832,"LOW HIGH NA",0,"early","low",NA
40,1,1.50038687205445,9.63746385912326,"LOW HIGH NA",0,"early","low",NA
27,10,10.5012863031579,19.9906268036851,"LOW HIGH NA",0,"early","low",NA
23,8,8.50080635619183,23.0416058404176,"LOW HIGH NA",0,"early","low",NA
84,0,0.500081623438944,6.34546615285625,"LOW HIGH NA",0.32461108842399,"late","high",NA
68,1,1.49969804208075,9.67011853701841,"LOW HIGH NA",0.159381735604256,"early","low",NA
66,0,0.499460181219344,6.2611158901437,"LOW HIGH NA",0.147754696873017,"early","low",NA
52,7,7.4999334590053,19.2929088982369,"LOW HIGH NA",0.117299376265146,"early","low",NA
50,5,5.50143434348589,17.804423729764,"LOW HIGH NA",0.137925962172449,"early","low",NA
42,2,2.50140798958422,13.3014151552857,"LOW HIGH NA",0,"early","low",NA
38,2,2.49977759872255,13.6906750194718,"LOW HIGH NA",0,"early","low",NA
6,4,4.50021835459362,16.8587726719503,"LOW HIGH NA",0,"early","low",NA
7,1,1.5000392427404,10.3707023744276,"LOW HIGH NA",0,"early","low",NA
19,0,0.501717406177261,5.7895006522756,"LOW HIGH NA",0,"early","low",NA
14,3,3.49972664100516,15.6545960748259,"LOW HIGH NA",0,"early","low",NA
74,0,0.499671231612913,6.17500395193391,"LOW HIGH NA",0.115190863236785,"early","low",NA
35,8,8.4993505254614,19.7775777757778,"LOW HIGH NA",0,"early","low",NA
44,1,1.50008720041436,10.3906696217894,"LOW HIGH NA",0,"early","low",NA
10,3,3.50075166447011,15.5627644343184,"LOW HIGH NA",0,"early","low",NA
61,4,4.50091157756057,15.428179486042,"LOW HIGH NA",0.168140783207491,"early","low",NA
78,2,2.50042326657664,12.0895897857416,"LOW HIGH NA",0.360935716913082,"late","high",NA
76,0,0.501074060472124,5.93230606409333,"LOW HIGH NA",0.382780728070065,"late","high",NA
44,0,0.501306014898355,6.22502690576881,"LOW HIGH NA",0,"early","low",NA
64,5,5.49914692583276,15.5765618563088,"LOW HIGH NA",0.136264073848724,"early","low",NA
56,0,0.500053355182379,6.34461926383133,"LOW HIGH NA",0.136737903789617,"early","low",NA
58,1,1.50019836931542,9.76864189087109,"LOW HIGH NA",0.178500769427046,"early","low",NA
30,4,4.49931077563014,17.0920865884532,"LOW HIGH NA",0,"early","low",NA
36,4,4.50082230481117,16.2724541603297,"LOW HIGH NA",0,"early","low",NA
53,3,3.5012045778156,14.9902315539941,"LOW HIGH NA",0.153618092415854,"early","low",NA
