"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG"
85,0,0.499640551451154,6.26670319754909,"LOW HIGH NA",0.390927104232833,NA
91,0,0.499761816239964,6.45256002913907,"LOW HIGH NA",0.38653847083915,NA
84,2,2.50125489455214,13.0863650410152,"LOW HIGH NA",0.313116668676957,NA
97,3,3.50097361485271,14.7857503872215,"LOW HIGH NA",0.387357589951716,NA
53,1,1.49982214073346,9.28469172586071,"LOW HIGH NA",0.133233369351365,NA
59,8,8.50053542254642,21.2302492831284,"LOW HIGH NA",0.17966125542298,NA
8,5,5.49995296505471,15.1221447486639,"LOW HIGH NA",0,NA
28,0,0.501249718582872,6.04054741675804,"LOW HIGH NA",0,NA
26,3,3.49873273823612,13.7926984522796,"LOW HIGH NA",0,NA
23,4,4.50060129569286,18.6838620914634,"LOW HIGH NA",0,NA
11,1,1.50008807826543,9.48484563193243,"LOW HIGH NA",0,NA
27,2,2.50018604214277,11.6603101319964,"LOW HIGH NA",0,NA
50,10,10.4986359411948,17.7899689782963,"LOW HIGH NA",0.153661504108459,NA
68,5,5.50090312651508,17.1201694264364,"LOW HIGH NA",0.198592482879758,NA
90,0,0.49946282198253,6.42577489796769,"LOW HIGH NA",0.38332470098976,NA
72,3,3.5004481046636,14.1125123295717,"LOW HIGH NA",0.114058673102409,NA
13,1,1.50048109105141,10.1520923590629,"LOW HIGH NA",0,NA
46,4,4.49910477230067,17.604783740025,"LOW HIGH NA",0,NA
37,1,1.50003727921851,9.521649401902,"LOW HIGH NA",0,NA
48,1,1.49874943271697,10.392289104062,"LOW HIGH NA",0,NA
12,3,3.50011010439229,14.2295708912088,"LOW HIGH NA",0,NA
66,2,2.50203075718418,12.5148902237305,"LOW HIGH NA",0.160278618568555,NA
38,3,3.49935679381686,15.2337550649462,"LOW HIGH NA",0,NA
21,0,0.499923773973492,6.25216944912109,"LOW HIGH NA",0,NA
26,1,1.50063705096436,9.71745609374627,"LOW HIGH NA",0,NA
16,1,1.50003763682775,9.32891641991005,"LOW HIGH NA",0,NA
36,2,2.4995906290851,13.0255678443331,"LOW HIGH NA",0,NA
20,5,5.49964028770656,18.7017622750943,"LOW HIGH NA",0,NA
33,8,8.49913900393408,21.4910698874073,"LOW HIGH NA",0,NA
72,0,0.498977840832579,6.37586649169569,"LOW HIGH NA",0.114058673102409,NA
54,9,9.50047982878173,18.2518384646882,"LOW HIGH NA",0.151321659446694,NA
58,1,1.49864813899238,9.544366912008,"LOW HIGH NA",0.112536581023596,NA
8,1,1.50056221614563,9.80632695261849,"LOW HIGH NA",0,NA
64,1,1.49826616262984,9.68353233694202,"LOW HIGH NA",0.161262903455645,NA
10,2,2.49934479560431,12.5470102215691,"LOW HIGH NA",0,NA
48,2,2.50135473172979,12.3405976665973,"LOW HIGH NA",0,NA
62,4,4.50046210375641,16.299531134024,"LOW HIGH NA",0.144566334784031,NA
9,4,4.50007313265672,15.3933025808218,"LOW HIGH NA",0,NA
40,1,1.49852145532895,10.1620868704114,"LOW HIGH NA",0,NA
25,2,2.49916304569235,12.5409191201708,"LOW HIGH NA",0,NA
20,0,0.50100478787127,6.26587954556056,"LOW HIGH NA",0,NA
94,2,2.49844902687134,12.6500171436674,"LOW HIGH NA",0.315809826366603,NA
