"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
100,1,1.49957605955343,10.0988085386827,"HIGH MED LOW",0.19385633089114,"late","med",NA
51,5,5.50099389579447,17.9524845331938,"HIGH MED LOW",0.379577035526745,"early","high",NA
40,2,2.49905038836221,12.136395454508,"HIGH MED LOW",0,"early","high",NA
97,3,3.50048933895876,14.3080295265886,"HIGH MED LOW",0.1119127279846,"late","med",NA
3,2,2.50053997339703,12.0773225314319,"HIGH MED LOW",0,"early","high",NA
53,0,0.49774190609043,6.1968317804226,"HIGH MED LOW",0.36948387529701,"early","high",NA
83,2,2.50046112331105,13.597536640974,"HIGH MED LOW",0.215337812504731,"late","med",NA
89,4,4.50046866231813,15.9977406591446,"HIGH MED LOW",0.189999861107208,"late","med",NA
89,3,3.49892743084508,15.7351515491135,"HIGH MED LOW",0.112159012327902,"late","med",NA
21,0,0.499596112329775,6.23464781375989,"HIGH MED LOW",0,"early","high",NA
23,3,3.50045356254205,13.7689242554157,"HIGH MED LOW",0,"early","high",NA
54,7,7.50071227851874,18.3726697570012,"HIGH MED LOW",0.340202795364894,"early","high",NA
33,2,2.50140533673807,12.5847781037855,"HIGH MED LOW",0,"early","high",NA
90,0,0.497928856301567,6.17355306790852,"HIGH MED LOW",0.148717880947515,"late","med",NA
19,0,0.501463170213496,6.17298147172874,"HIGH MED LOW",0,"early","high",NA
71,2,2.50206042220929,14.1253869183613,"HIGH MED LOW",0.272410907945596,"early","high",NA
22,2,2.49992440554257,13.4578954010445,"HIGH MED LOW",0,"early","high",NA
99,4,4.50029760792008,16.6292089880077,"HIGH MED LOW",0.121214920119382,"late","med",NA
46,3,3.50013009419765,14.1281800828207,"HIGH MED LOW",0,"early","high",NA
80,0,0.500184956486424,6.03505052748489,"HIGH MED LOW",0.285887348768301,"late","med",NA
92,1,1.50116360286013,9.67787880364438,"HIGH MED LOW",0.147148768836632,"late","med",NA
43,12,12.5006812379639,23.3025063966055,"HIGH MED LOW",0,"early","high",NA
6,0,0.498666871375273,6.26768390800681,"HIGH MED LOW",0,"early","high",NA
78,2,2.50118586688807,12.6659334044448,"HIGH MED LOW",0.231940542021766,"late","med",NA
69,1,1.50013807368559,9.67949699917331,"HIGH MED LOW",0.206899476726539,"early","high",NA
40,0,0.500298301247465,6.26249115700951,"HIGH MED LOW",0,"early","high",NA
77,1,1.50135232649577,10.0368117785312,"HIGH MED LOW",0.253298491542228,"late","med",NA
26,2,2.50011484766044,12.9171860284098,"HIGH MED LOW",0,"early","high",NA
78,2,2.50103203865002,12.323768477283,"HIGH MED LOW",0.293134079989977,"late","med",NA
33,10,10.4998018116465,24.7048220951027,"HIGH MED LOW",0,"early","high",NA
45,0,0.501230340121473,6.30772300647884,"HIGH MED LOW",0,"early","high",NA
85,0,0.500294744943037,6.52187530049642,"HIGH MED LOW",0.139320180588402,"late","med",NA
10,1,1.49943940778925,9.8254874606279,"HIGH MED LOW",0,"early","high",NA
69,0,0.49879106601054,6.23514177948887,"HIGH MED LOW",0.22639459813945,"early","high",NA
21,0,0.498342958958174,6.1930974481419,"HIGH MED LOW",0,"early","high",NA
9,4,4.49983937853192,16.0371495583664,"HIGH MED LOW",0,"early","high",NA
58,0,0.50183793232236,6.22735459838705,"HIGH MED LOW",0.359782443521544,"early","high",NA
28,5,5.4997492528118,17.4815972520459,"HIGH MED LOW",0,"early","high",NA
21,1,1.4981937643234,9.21373336368958,"HIGH MED LOW",0,"early","high",NA
35,2,2.50141343628117,11.7369773134466,"HIGH MED LOW",0,"early","high",NA
32,11,11.5014435671852,20.6682769880651,"HIGH MED LOW",0,"early","high",NA
46,9,9.50063999672676,21.7174289448344,"HIGH MED LOW",0,"early","high",NA
43,2,2.49935604805801,13.5660138659368,"HIGH MED LOW",0,"early","high",NA
74,0,0.500120028610913,6.02424480927035,"HIGH MED LOW",0.258595464983955,"early","high",NA
21,1,1.50058625756868,10.1304115024504,"HIGH MED LOW",0,"early","high",NA
84,2,2.50014284488043,13.3904670947545,"HIGH MED LOW",0.165075041004457,"late","med",NA
44,3,3.50018094454237,15.3943985841616,"HIGH MED LOW",0,"early","high",NA
8,2,2.49916731159563,12.418976593854,"HIGH MED LOW",0,"early","high",NA
10,0,0.500186290921509,6.49346054926326,"HIGH MED LOW",0,"early","high",NA
16,7,7.49939196751874,18.8306642120365,"HIGH MED LOW",0,"early","high",NA
21,0,0.500857105339765,6.48124268144393,"HIGH MED LOW",0,"early","high",NA
14,2,2.49771227590074,13.8152050817115,"HIGH MED LOW",0,"early","high",NA
48,10,10.5010014620876,20.1512466919406,"HIGH MED LOW",0,"early","high",NA
51,1,1.50047105984743,9.51431158449179,"HIGH MED LOW",0.379577035526745,"early","high",NA
8,4,4.50016553856626,14.4119178047733,"HIGH MED LOW",0,"early","high",NA
85,1,1.50088714843555,10.1782677937582,"HIGH MED LOW",0.170950773078948,"late","med",NA
19,6,6.49893079863659,17.3324131950265,"HIGH MED LOW",0,"early","high",NA
6,0,0.498678250414418,6.16061458749482,"HIGH MED LOW",0,"early","high",NA
37,10,10.5001093820959,18.0043732303741,"HIGH MED LOW",0,"early","high",NA
48,4,4.50002586448582,16.8286019420972,"HIGH MED LOW",0,"early","high",NA
69,1,1.50005170979372,9.6487379465067,"HIGH MED LOW",0.206899476726539,"early","high",NA
36,12,12.501680472653,17.2530778047817,"HIGH MED LOW",0,"early","high",NA
65,0,0.49854301482126,6.29084394033204,"HIGH MED LOW",0.393400262692012,"early","high",NA
