"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG"
41,1,1.49970161902887,9.2741627489971,"MED HIGH LOW",0,NA
5,1,1.49894792069702,10.2257390989932,"MED HIGH LOW",0,NA
57,1,1.50073359046101,9.77410521730115,"MED HIGH LOW",0.2909217487555,NA
54,7,7.49850241932775,21.7209513161162,"MED HIGH LOW",0.208937302837148,NA
2,0,0.502453639661954,6.17589643541953,"MED HIGH LOW",0,NA
36,0,0.500679046347188,6.15097316963027,"MED HIGH LOW",0,NA
29,3,3.50045395286989,14.1080863375617,"MED HIGH LOW",0,NA
15,2,2.50053336972744,12.4812304667327,"MED HIGH LOW",0,NA
49,3,3.50041327296098,13.6314277701195,"MED HIGH LOW",0,NA
47,7,7.5017792131851,21.3036285913198,"MED HIGH LOW",0,NA
18,1,1.49982777116967,10.1089482745674,"MED HIGH LOW",0,NA
50,3,3.4988246671874,13.8019863508528,"MED HIGH LOW",0.273023493494838,NA
42,2,2.50013455176047,12.9095256000378,"MED HIGH LOW",0,NA
23,4,4.49853015787777,17.9057935965357,"MED HIGH LOW",0,NA
24,0,0.497995487632722,6.17922200282103,"MED HIGH LOW",0,NA
31,3,3.50299664964512,15.5426244974633,"MED HIGH LOW",0,NA
6,0,0.499127111907547,6.23546154989212,"MED HIGH LOW",0,NA
46,4,4.50021913055784,15.556853465093,"MED HIGH LOW",0,NA
68,0,0.500159915454586,6.46847140959614,"MED HIGH LOW",0.334505190583877,NA
26,5,5.50118688971409,16.720350632011,"MED HIGH LOW",0,NA
32,10,10.4984400836315,20.8559649171791,"MED HIGH LOW",0,NA
79,0,0.499463244373205,6.41238712758714,"MED HIGH LOW",0.375751050328836,NA
52,1,1.50037769930477,9.56715913332925,"MED HIGH LOW",0.20309141788166,NA
23,0,0.499094573779161,6.04649180755499,"MED HIGH LOW",0,NA
28,6,6.50052968374126,18.5330667247434,"MED HIGH LOW",0,NA
25,7,7.50147838376099,18.8113971073354,"MED HIGH LOW",0,NA
49,5,5.49996389939802,17.7253248562774,"MED HIGH LOW",0,NA
29,1,1.50044687193108,9.63769696772544,"MED HIGH LOW",0,NA
46,5,5.50043451426665,18.7606273908831,"MED HIGH LOW",0,NA
11,1,1.49836698948731,9.5957454340474,"MED HIGH LOW",0,NA
45,2,2.49900496086304,12.294697371404,"MED HIGH LOW",0,NA
43,4,4.49898759918413,16.9552635901894,"MED HIGH LOW",0,NA
62,0,0.499091237726564,6.25619693410179,"MED HIGH LOW",0.298937344411388,NA
19,3,3.50105360525885,14.2605175111652,"MED HIGH LOW",0,NA
41,0,0.49838453394506,6.44843598435149,"MED HIGH LOW",0,NA
25,1,1.50200740975602,9.60307771703772,"MED HIGH LOW",0,NA
58,0,0.501460186504196,6.19148200344594,"MED HIGH LOW",0.284106281097047,NA
37,3,3.50117048913306,16.6331732540013,"MED HIGH LOW",0,NA
35,2,2.49848775396734,12.083908187507,"MED HIGH LOW",0,NA
48,1,1.49874577495427,10.2063511782518,"MED HIGH LOW",0,NA
60,7,7.50130440106378,19.4464992586247,"MED HIGH LOW",0.207093044975773,NA
39,6,6.50013791067229,19.1418467170055,"MED HIGH LOW",0,NA
40,0,0.500172746396943,6.0991644029649,"MED HIGH LOW",0,NA
62,1,1.50056611308733,9.69132694620556,"MED HIGH LOW",0.206344572734088,NA
61,1,1.50100355606407,10.3053491153284,"MED HIGH LOW",0.233683348330669,NA
1,1,1.50012068844968,9.61186378516917,"MED HIGH LOW",0,NA
6,0,0.49674585558767,6.17902751270563,"MED HIGH LOW",0,NA
6,3,3.49992001612834,14.616602712966,"MED HIGH LOW",0,NA
39,0,0.500354387750484,6.25678216149859,"MED HIGH LOW",0,NA
8,5,5.49942294511005,17.9055666498133,"MED HIGH LOW",0,NA
16,7,7.4990280355114,19.7370436865844,"MED HIGH LOW",0,NA
20,6,6.50012075103115,20.4291624286317,"MED HIGH LOW",0,NA
40,4,4.49962764667163,14.7925683675621,"MED HIGH LOW",0,NA
7,1,1.49983737402912,10.2762192342257,"MED HIGH LOW",0,NA
3,0,0.499731424798017,6.07890422890797,"MED HIGH LOW",0,NA
58,4,4.50135454753792,16.3702556486082,"MED HIGH LOW",0.255648712394759,NA
3,0,0.500880625266896,6.40532783768325,"MED HIGH LOW",0,NA
68,0,0.498997890484022,6.24620633990357,"MED HIGH LOW",0.327476792479865,NA
