"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
52,0,0.500667117298007,6.46358901858578,"HIGH HIGH HIGH",0.323756764945574,"early","high",NA
3,2,2.50147375981237,12.6707653673512,"HIGH HIGH HIGH",0,"early","high",NA
16,3,3.49944888609193,13.4407426988715,"HIGH HIGH HIGH",0,"early","high",NA
40,0,0.499491652874435,6.17681200117948,"HIGH HIGH HIGH",0,"early","high",NA
73,1,1.49997645032133,9.7786306126379,"HIGH HIGH HIGH",0.383228252478875,"early","high",NA
34,7,7.49912101811641,20.482160394,"HIGH HIGH HIGH",0,"early","high",NA
42,4,4.49910886124594,15.7178421106368,"HIGH HIGH HIGH",0,"early","high",NA
56,3,3.50225995272805,16.2373367493308,"HIGH HIGH HIGH",0.369266516552307,"early","high",NA
15,4,4.50102253711522,16.1176583737019,"HIGH HIGH HIGH",0,"early","high",NA
43,2,2.50100513868655,12.0898309477306,"HIGH HIGH HIGH",0,"early","high",NA
68,0,0.499972369100012,6.14550133260649,"HIGH HIGH HIGH",0.366127213090658,"early","high",NA
10,0,0.499948455544173,6.15363386258244,"HIGH HIGH HIGH",0,"early","high",NA
41,0,0.500581258042698,6.13174012672482,"HIGH HIGH HIGH",0,"early","high",NA
8,6,6.49976742274726,18.4974281405046,"HIGH HIGH HIGH",0,"early","high",NA
46,7,7.49966442750339,19.8437919400726,"HIGH HIGH HIGH",0,"early","high",NA
76,3,3.49929873586474,14.0844995247044,"HIGH HIGH HIGH",0.358537815627642,"late","high",NA
16,3,3.49982340633055,15.3388113644138,"HIGH HIGH HIGH",0,"early","high",NA
30,2,2.49930345875091,11.8893122357779,"HIGH HIGH HIGH",0,"early","high",NA
16,1,1.49745691907751,9.79182666061166,"HIGH HIGH HIGH",0,"early","high",NA
19,3,3.50031950691517,15.1188303414029,"HIGH HIGH HIGH",0,"early","high",NA
13,4,4.49933708495538,16.473345701427,"HIGH HIGH HIGH",0,"early","high",NA
21,4,4.50063385287556,18.3687116621021,"HIGH HIGH HIGH",0,"early","high",NA
63,1,1.50002839858513,9.4900556572517,"HIGH HIGH HIGH",0.366138483956456,"early","high",NA
16,3,3.50093143284756,16.1509744704576,"HIGH HIGH HIGH",0,"early","high",NA
63,0,0.498613452566679,6.10543852903102,"HIGH HIGH HIGH",0.366138483956456,"early","high",NA
43,7,7.49944069365565,20.7313741952639,"HIGH HIGH HIGH",0,"early","high",NA
10,5,5.50044452993924,17.7154516893263,"HIGH HIGH HIGH",0,"early","high",NA
96,0,0.499806292316501,6.19924762121547,"HIGH HIGH HIGH",0.337934505403973,"late","high",NA
35,6,6.49873686014103,19.7243079429565,"HIGH HIGH HIGH",0,"early","high",NA
36,3,3.49914829269413,17.6123479071946,"HIGH HIGH HIGH",0,"early","high",NA
8,3,3.49902250344687,14.4127108897926,"HIGH HIGH HIGH",0,"early","high",NA
51,1,1.50045737375892,9.5788475737213,"HIGH HIGH HIGH",0.324864317616448,"early","high",NA
47,0,0.497566607910494,6.40868373358284,"HIGH HIGH HIGH",0,"early","high",NA
23,1,1.49773629271652,9.66160239816059,"HIGH HIGH HIGH",0,"early","high",NA
12,1,1.50024141780701,10.5204174353898,"HIGH HIGH HIGH",0,"early","high",NA
34,1,1.50077045284818,11.0548037548095,"HIGH HIGH HIGH",0,"early","high",NA
31,3,3.49823847628621,14.81723756248,"HIGH HIGH HIGH",0,"early","high",NA
46,6,6.50130756426741,17.456542882624,"HIGH HIGH HIGH",0,"early","high",NA
9,2,2.5008443077456,12.4670901709331,"HIGH HIGH HIGH",0,"early","high",NA
22,4,4.50037121422534,15.6522595716084,"HIGH HIGH HIGH",0,"early","high",NA
46,0,0.500818893550627,6.32501831754597,"HIGH HIGH HIGH",0,"early","high",NA
61,1,1.49977716307887,9.74794147773681,"HIGH HIGH HIGH",0.337543303868733,"early","high",NA
42,2,2.49945773105489,11.9773433742562,"HIGH HIGH HIGH",0,"early","high",NA
8,5,5.50035534791231,18.0934319820433,"HIGH HIGH HIGH",0,"early","high",NA
33,12,12.5008567773483,19.7945797546674,"HIGH HIGH HIGH",0,"early","high",NA
89,1,1.49920500225079,9.9477453930622,"HIGH HIGH HIGH",0.360010450845584,"late","high",NA
54,0,0.500734348112149,6.51000001617213,"HIGH HIGH HIGH",0.356966866762377,"early","high",NA
13,7,7.49758191869496,16.6005128950682,"HIGH HIGH HIGH",0,"early","high",NA
26,6,6.50031403698831,19.2081210117105,"HIGH HIGH HIGH",0,"early","high",NA
23,7,7.50094647922793,23.4071647218127,"HIGH HIGH HIGH",0,"early","high",NA
67,1,1.49902183879799,9.88448751436104,"HIGH HIGH HIGH",0.314022640115581,"early","high",NA
85,1,1.50184534038784,10.2050354418465,"HIGH HIGH HIGH",0.303231107047759,"late","high",NA
20,0,0.500070749154588,6.35656697390589,"HIGH HIGH HIGH",0,"early","high",NA
67,3,3.49895499088256,16.2885512822404,"HIGH HIGH HIGH",0.367405982711352,"early","high",NA
37,4,4.50210151573843,17.1358819437135,"HIGH HIGH HIGH",0,"early","high",NA
45,0,0.501042671630777,6.05474678300783,"HIGH HIGH HIGH",0,"early","high",NA
23,3,3.50102256000237,13.8710003466492,"HIGH HIGH HIGH",0,"early","high",NA
15,3,3.49916382549867,13.4478585420415,"HIGH HIGH HIGH",0,"early","high",NA
29,0,0.499598345016716,6.12810613841431,"HIGH HIGH HIGH",0,"early","high",NA
37,1,1.50027822477008,9.88882804891564,"HIGH HIGH HIGH",0,"early","high",NA
46,1,1.5019508913119,10.1509281792008,"HIGH HIGH HIGH",0,"early","high",NA
13,0,0.501120190579677,6.0216638449261,"HIGH HIGH HIGH",0,"early","high",NA
90,1,1.50003925956038,10.1905524292433,"HIGH HIGH HIGH",0.390997450868599,"late","high",NA
17,0,0.500750707814472,5.95946453690615,"HIGH HIGH HIGH",0,"early","high",NA
30,3,3.49983476792208,14.751848910325,"HIGH HIGH HIGH",0,"early","high",NA
45,5,5.49993165964584,17.5360093016913,"HIGH HIGH HIGH",0,"early","high",NA
27,5,5.49802764103312,17.5331392940613,"HIGH HIGH HIGH",0,"early","high",NA
40,1,1.4996324822819,10.3341325877064,"HIGH HIGH HIGH",0,"early","high",NA
26,5,5.49994737092486,15.2508356572644,"HIGH HIGH HIGH",0,"early","high",NA
82,0,0.497753309852598,5.90088656688814,"HIGH HIGH HIGH",0.38200198172126,"late","high",NA
20,2,2.4990509024197,11.7338074279748,"HIGH HIGH HIGH",0,"early","high",NA
23,2,2.49998403310446,13.6560801418689,"HIGH HIGH HIGH",0,"early","high",NA
19,0,0.498893061339774,6.3775660224004,"HIGH HIGH HIGH",0,"early","high",NA
