"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,1,1,61.8265666132973,0,0,0.500239060170843,0,0.25,0.000175470999980025,"LOW HIGH"
1,1,1,96.4492912564545,1,1,1.49932170963982,0,0.25,0.00586696426004026,"LOW HIGH"
1,2,2,64.9225661492057,0,0,0.500148963649723,0,0.25,0.000240267569183465,"LOW HIGH"
1,3,3,62.848757901226,0,0,0.499999858728896,0,0.25,0.000194657209189966,"LOW HIGH"
1,4,4,62.7899842675712,0,0,0.500579133360913,0,0.25,0.000193499289643973,"LOW HIGH"
1,5,5,62.3996674479244,0,0,0.501459533741787,0,0.25,0.000185982310560115,"LOW HIGH"
1,5,5,97.7840515177534,1,1,1.5001782039494,0,0.25,0.00671274253210733,"LOW HIGH"
1,5,5,124.995249947731,2,2,2.49937516831719,0,0.25,0.0967215519181331,"LOW HIGH"
1,5,5,145.921128395533,3,3,3.50101530335457,0,0.25,0.472642250177969,"LOW HIGH"
1,5,5,162.013487941514,4,4,4.50087962104578,0,0.25,0.821178902302564,"LOW HIGH"
1,5,5,174.38878852462,5,5,5.50029663017094,0,0.25,0.941632115420168,"LOW HIGH"
1,6,6,62.9472974692923,0,0,0.500078123475319,0,0.25,0.00019661413639416,"LOW HIGH"
1,6,6,99.0670537208287,1,1,1.50111760810078,0,0.25,0.00763956249818258,"LOW HIGH"
1,7,7,61.4640748358641,0,0,0.500258325685553,0,0.25,0.000169131323510526,"LOW HIGH"
1,8,8,61.0342038606846,0,0,0.500238995199997,0,0.25,0.000161909392933987,"LOW HIGH"
1,9,9,64.5482456320397,0,0,0.500344186478702,0,0.25,0.000231309463243168,"LOW HIGH"
1,10,10,57.9556813893878,0,0,0.500633887320511,0,0.25,0.000118452333414008,"LOW HIGH"
1,10,10,87.6459431432029,1,1,1.5000973063115,0,0.25,0.00240845472165582,"LOW HIGH"
1,10,10,108.852189211886,2,2,2.50090490943406,0,0.25,0.0203674808601994,"LOW HIGH"
1,10,10,123.998733760884,3,3,3.5007488605695,0,0.25,0.0882354263718582,"LOW HIGH"
1,10,10,134.817141273073,4,4,4.49922660857641,0,0.25,0.224966522213118,"LOW HIGH"
1,10,10,142.54418031628,5,5,5.49881440173004,0,0.25,0.388787926854539,"LOW HIGH"
1,10,10,148.063211865792,6,6,6.49837498828067,0,0.25,0.526961430045274,"LOW HIGH"
1,10,10,152.005175802325,7,7,7.49986909568632,0,0.25,0.624381463734535,"LOW HIGH"
1,11,11,60.2234168702592,0,0,0.499216850048463,0,0.25,0.000149116598323104,"LOW HIGH"
1,11,11,92.7585288187763,1,1,1.50038726473878,0,0.25,0.00404079200484015,"LOW HIGH"
1,11,11,116.905988605586,2,2,2.49891398301531,0,0.25,0.044979904545389,"LOW HIGH"
1,12,12,62.124804541714,0,0,0.500176419090188,0,0.25,0.00018086469288322,"LOW HIGH"
1,12,12,97.1428815130452,1,1,1.50003055478259,0,0.25,0.00629232879785345,"LOW HIGH"
1,12,12,123.953762335759,2,2,2.49985580105399,0,0.25,0.0878687774667932,"LOW HIGH"
1,12,12,144.480969785736,3,3,3.50198610150011,0,0.25,0.436405508580833,"LOW HIGH"
1,12,12,160.197210086853,4,4,4.4996546532488,0,0.25,0.79248075363649,"LOW HIGH"
1,12,12,172.230030907921,5,5,5.50009670577339,0,0.25,0.928353284999851,"LOW HIGH"
1,12,12,181.442716266367,6,6,6.49932228201097,0,0.25,0.970603742077416,"LOW HIGH"
1,13,13,65.6464367216371,0,0,0.501153635520108,0,0.25,0.000258586730248981,"LOW HIGH"
1,13,13,105.498670737337,1,1,1.50046769436686,0,0.25,0.014575525868881,"LOW HIGH"
1,13,13,137.740344802112,2,2,2.50062845243034,0,0.25,0.280869071294912,"LOW HIGH"
1,13,13,163.824843505238,3,3,3.50009646734436,0,0.25,0.846611290599915,"LOW HIGH"
1,13,13,184.927999353363,4,4,4.50100373324582,0,0.25,0.979182417012823,"LOW HIGH"
1,13,13,202.001096744223,5,5,5.49786584493913,0,0.25,0.996258022909494,"LOW HIGH"
1,13,13,215.81375379967,6,6,6.49914116645591,0,0.25,0.999076876613777,"LOW HIGH"
1,13,13,226.988615077831,7,7,7.49975550616864,0,0.25,0.999702986037122,"LOW HIGH"
1,13,13,236.029419036465,8,8,8.50165128635142,0,0.25,0.99988136835884,"LOW HIGH"
1,14,14,61.310994774415,0,0,0.499411013098129,0,0.25,0.000166523343538035,"LOW HIGH"
2,15,1,60.2852343893149,1,0,0.498772647268621,0,0.25,0.00015005532806916,"LOW HIGH"
2,15,1,92.8996705151904,2,1,1.50183214026011,0,0.25,0.00409887622279879,"LOW HIGH"
2,15,1,117.130851532809,3,2,2.4990524469791,0,0.25,0.0459708954443263,"LOW HIGH"
2,15,1,135.133619731606,4,3,3.49872341479443,0,0.25,0.230618553456603,"LOW HIGH"
2,15,1,148.508934066634,5,4,4.50079234538103,0,0.25,0.538226674167646,"LOW HIGH"
2,15,1,158.446241017727,6,5,5.49965037181346,0,0.25,0.761725716403326,"LOW HIGH"
2,16,2,61.4707021768994,1,0,0.500619511202895,0,0.25,0.000169245149266461,"LOW HIGH"
2,17,3,59.3100319915927,1,0,0.498640186530132,0,0.25,0.000135911454891728,"LOW HIGH"
2,17,3,90.6840668678899,2,1,1.50030775617155,0,0.25,0.00327586969105621,"LOW HIGH"
2,17,3,113.616613595732,3,2,2.4991835383193,0,0.25,0.0326254016069879,"LOW HIGH"
2,17,3,130.378936373091,4,3,3.50176327394654,0,0.25,0.156094869323475,"LOW HIGH"
2,18,4,63.7006976708729,1,0,0.500786869832068,0,0.25,0.00021224090927489,"LOW HIGH"
2,18,4,100.844219782127,2,1,1.50095416958927,0,0.25,0.00913643892791935,"LOW HIGH"
2,18,4,130.003783765648,3,2,2.49896841615139,0,0.25,0.15114275222888,"LOW HIGH"
2,18,4,152.89553240387,4,3,3.50113601243787,0,0.25,0.645333065567707,"LOW HIGH"
2,18,4,170.866725526361,5,4,4.50087553032445,0,0.25,0.918582793809033,"LOW HIGH"
2,18,4,184.975030983929,6,5,5.50042356275668,0,0.25,0.979279533969152,"LOW HIGH"
2,18,4,196.050772117384,7,6,6.50119807087213,0,0.25,0.993174505318687,"LOW HIGH"
