"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
17,5,5.50048277047005,30.1098804425824,"MED MED",0,"early","med","R2"
66,3,3.50073367652603,25.745122710507,"MED MED",0.2156772589311,"early","med","R2"
90,1,1.50029257560862,16.9545719202243,"MED MED",0.247720916126855,"late","med","R2"
92,5,5.50012998951874,33.8344769292028,"MED MED",0.231993178231642,"late","med","R2"
72,0,0.49842088726869,4.96988818280362,"MED MED",0.284736566711217,"early","med","R2"
28,4,4.50055230640799,31.3865291413317,"MED MED",0,"early","med","R2"
20,0,0.500781940778412,5.02229067410469,"MED MED",0,"early","med","R2"
70,4,4.50025200770314,28.8833568371511,"MED MED",0.219057106971741,"early","med","R2"
50,1,1.50014706152273,15.5297875257055,"MED MED",0.254050464974716,"early","med","R2"
68,1,1.50094912165649,16.1686885663968,"MED MED",0.26908585652709,"early","med","R2"
29,2,2.50112199587938,21.780948253658,"MED MED",0,"early","med","R2"
46,3,3.49820417149065,28.2930732537935,"MED MED",0,"early","med","R2"
35,5,5.49930676158527,33.9404862760495,"MED MED",0,"early","med","R2"
74,2,2.49970121844565,22.2202654972149,"MED MED",0.291811000951566,"early","med","R2"
33,0,0.499571217338447,4.98044987009959,"MED MED",0,"early","med","R2"
27,3,3.4973841144114,25.5554436595954,"MED MED",0,"early","med","R2"
54,0,0.498857743215275,5.10126072806144,"MED MED",0.204431052645668,"early","med","R2"
20,2,2.50071599109415,22.8767827810563,"MED MED",0,"early","med","R2"
49,5,5.50005738870089,33.0908074497753,"MED MED",0,"early","med","R2"
62,0,0.500286850210167,4.80611135613365,"MED MED",0.274424425582401,"early","med","R2"
24,3,3.49997459417318,26.9269029740931,"MED MED",0,"early","med","R2"
79,0,0.500771904129973,4.95701835575249,"MED MED",0.285460020019673,"late","med","R2"
34,4,4.49729936426482,31.8229239908701,"MED MED",0,"early","med","R2"
48,2,2.49747778851903,23.0811551816176,"MED MED",0,"early","med","R2"
12,2,2.49961901881033,23.5278266349223,"MED MED",0,"early","med","R2"
68,1,1.49782201799097,15.4765036947335,"MED MED",0.235934852366336,"early","med","R2"
15,1,1.50162827726182,16.0759327342647,"MED MED",0,"early","med","R2"
92,3,3.4999428622917,28.4142845172896,"MED MED",0.231993178231642,"late","med","R2"
76,4,4.49940173363049,29.5584259015683,"MED MED",0.286088819755241,"late","med","R2"
49,0,0.500719621268519,4.94834587126989,"MED MED",0,"early","med","R2"
30,5,5.49865281596914,32.2208489194875,"MED MED",0,"early","med","R2"
30,0,0.499378704670009,5.01807002511638,"MED MED",0,"early","med","R2"
39,1,1.5003532485576,16.1139767784554,"MED MED",0,"early","med","R2"
5,3,3.49998626604722,26.8093730619158,"MED MED",0,"early","med","R2"
76,2,2.49936708555891,22.6155355301206,"MED MED",0.254716263245791,"late","med","R2"
43,7,7.50028290937328,31.7566221488048,"MED MED",0,"early","med","R2"
90,2,2.50073569613193,22.448382371485,"MED MED",0.247720916126855,"late","med","R2"
42,9,9.49982409414278,37.4284756667242,"MED MED",0,"early","med","R2"
82,0,0.500393397483679,5.00586160921689,"MED MED",0.281310369446874,"late","med","R2"
10,9,9.5004076386151,33.5965805024589,"MED MED",0,"early","med","R2"
38,3,3.49966745552743,26.4556395220294,"MED MED",0,"early","med","R2"
32,0,0.500396935149103,4.8816782777267,"MED MED",0,"early","med","R2"
74,2,2.49914378558035,21.2987265505974,"MED MED",0.22452938768547,"early","med","R2"
75,1,1.50309871122654,16.8500601631205,"MED MED",0.234604062372819,"late","med","R2"
45,1,1.50046729839121,15.5935836376667,"MED MED",0,"early","med","R2"
9,5,5.50104654742858,30.4577063004862,"MED MED",0,"early","med","R2"
66,0,0.500481829073118,4.83703583146469,"MED MED",0.2156772589311,"early","med","R2"
38,3,3.49899324476201,28.9597994259638,"MED MED",0,"early","med","R2"
97,2,2.50003541231358,21.9710891126774,"MED MED",0.203192723100074,"late","med","R2"
33,2,2.49950778437949,22.5886383003456,"MED MED",0,"early","med","R2"
60,2,2.50074410716652,22.229294950176,"MED MED",0.227277120226063,"early","med","R2"
50,1,1.49968615729386,16.8755260457434,"MED MED",0.254050464974716,"early","med","R2"
0,0,0.502181351410087,4.71092614338076,"MED MED",0,"early","med","R2"
29,3,3.5013678504681,25.0180853671468,"MED MED",0,"early","med","R2"
89,5,5.50104493780131,30.8680977785109,"MED MED",0.253030286403373,"late","med","R2"
82,2,2.50070421606895,22.7040357363817,"MED MED",0.281310369446874,"late","med","R2"
37,4,4.50135147844002,32.0623587604861,"MED MED",0,"early","med","R2"
46,4,4.50093281049517,31.6833485931623,"MED MED",0,"early","med","R2"
37,1,1.49840422288471,15.506548930309,"MED MED",0,"early","med","R2"
4,2,2.49824721984061,24.3140055793989,"MED MED",0,"early","med","R2"
63,4,4.50184622973733,30.1291720143179,"MED MED",0.25975404616911,"early","med","R2"
16,0,0.498421841059754,5.10809771911118,"MED MED",0,"early","med","R2"
1,0,0.500647697919035,4.7943024594519,"MED MED",0,"early","med","R2"
21,2,2.49875173791738,23.4343003037997,"MED MED",0,"early","med","R2"
41,0,0.499405075117451,4.92705795282956,"MED MED",0,"early","med","R2"
88,1,1.49915122531987,15.7855630065263,"MED MED",0.25452270207461,"late","med","R2"
60,0,0.499580077282521,4.92732899709009,"MED MED",0.268658658629283,"early","med","R2"
22,1,1.49839908495707,15.425495361943,"MED MED",0,"early","med","R2"
45,1,1.5017032809131,15.139818174762,"MED MED",0,"early","med","R2"
11,2,2.49929892505667,21.7438508383907,"MED MED",0,"early","med","R2"
4,1,1.50066991879981,15.9018974656361,"MED MED",0,"early","med","R2"
52,1,1.499906188023,16.7543937178639,"MED MED",0.295921855582856,"early","med","R2"
3,2,2.50059353011106,22.3851470079436,"MED MED",0,"early","med","R2"
23,0,0.500091522756189,5.0844431820145,"MED MED",0,"early","med","R2"
38,2,2.50037835151613,23.5084841828422,"MED MED",0,"early","med","R2"
66,0,0.500217573544435,4.82500569103188,"MED MED",0.280502032116056,"early","med","R2"
5,1,1.50039389169767,15.6689807988427,"MED MED",0,"early","med","R2"
40,0,0.500817537163376,4.94424286269374,"MED MED",0,"early","med","R2"
50,1,1.50024139226141,17.1136310390234,"MED MED",0.296952878287993,"early","med","R2"
27,0,0.501238116444046,4.94199519435455,"MED MED",0,"early","med","R2"
29,1,1.49944731197189,16.6192470604882,"MED MED",0,"early","med","R2"
14,0,0.49733777733287,4.89469938922334,"MED MED",0,"early","med","R2"
11,3,3.49840811721498,28.1202175812397,"MED MED",0,"early","med","R2"
23,0,0.500943547846905,4.96436242803586,"MED MED",0,"early","med","R2"
14,0,0.498029196910438,5.23992455416222,"MED MED",0,"early","med","R2"
19,1,1.49852597363859,15.9295796917403,"MED MED",0,"early","med","R2"
49,2,2.50019759475885,23.0948942785533,"MED MED",0,"early","med","R2"
14,5,5.50013720637141,33.6676120980499,"MED MED",0,"early","med","R2"
25,6,6.49954724068315,36.6127310744915,"MED MED",0,"early","med","R2"
46,4,4.50124287239458,29.575419118365,"MED MED",0,"early","med","R2"
43,6,6.49988983775994,32.7153311071919,"MED MED",0,"early","med","R2"
35,3,3.50065767056355,26.5692384320579,"MED MED",0,"early","med","R2"
81,0,0.499091273313421,4.88624944467821,"MED MED",0.203759850584902,"late","med","R2"
10,1,1.50007331047977,15.9950830840988,"MED MED",0,"early","med","R2"
89,4,4.49775806046011,31.3559498833862,"MED MED",0.226551000564359,"late","med","R2"
87,0,0.499183348365644,5.09193783199685,"MED MED",0.237260327092372,"late","med","R2"
9,0,0.49870678018949,4.71392302788351,"MED MED",0,"early","med","R2"
97,0,0.500824672971216,5.07238438773574,"MED MED",0.248630693228915,"late","med","R2"
28,2,2.49974400078013,25.1357125645354,"MED MED",0,"early","med","R2"
16,8,8.49969116456207,37.9169718890824,"MED MED",0,"early","med","R2"
44,2,2.49940488962999,23.5936377686017,"MED MED",0,"early","med","R2"
73,1,1.49844165869908,15.3247809935964,"MED MED",0.218799088685773,"early","med","R2"
36,1,1.49886565294896,15.7597613263444,"MED MED",0,"early","med","R2"
66,2,2.49973870364225,23.970745371992,"MED MED",0.280502032116056,"early","med","R2"
33,9,9.50034383183814,37.0948916989129,"MED MED",0,"early","med","R2"
50,2,2.50132444721404,23.4938182032271,"MED MED",0.296952878287993,"early","med","R2"
18,14,14.498483004091,37.5840461796761,"MED MED",0,"early","med","R2"
90,3,3.49931613471981,27.0153006067541,"MED MED",0.247720916126855,"late","med","R2"
38,6,6.50003947544562,34.2463790398526,"MED MED",0,"early","med","R2"
97,1,1.49983947497726,15.9121568858034,"MED MED",0.277078881906345,"late","med","R2"
29,1,1.49976637509737,16.5034557026064,"MED MED",0,"early","med","R2"
52,4,4.49921285281315,31.5446429208456,"MED MED",0.249865343491547,"early","med","R2"
26,1,1.49942264363119,15.6966835967959,"MED MED",0,"early","med","R2"
77,1,1.50085278731502,15.849868367712,"MED MED",0.220397057780065,"late","med","R2"
17,0,0.500121768122405,4.71212751866379,"MED MED",0,"early","med","R2"
39,5,5.50108374465367,29.1206402553587,"MED MED",0,"early","med","R2"
14,1,1.50180335160187,15.6525637046987,"MED MED",0,"early","med","R2"
54,3,3.49928274364127,28.5385193777301,"MED MED",0.204431052645668,"early","med","R2"
73,0,0.49871359807795,4.95700561168977,"MED MED",0.27187363980338,"early","med","R2"
57,11,11.499315052053,35.7374328432793,"MED MED",0.240615392895415,"early","med","R2"
32,3,3.49983106946272,27.3509076078213,"MED MED",0,"early","med","R2"
29,1,1.50040554835228,15.741937433111,"MED MED",0,"early","med","R2"
100,1,1.50062431968361,15.8365373850872,"MED MED",0.238624889706261,"late","med","R2"
48,0,0.498033909353351,4.86841907525643,"MED MED",0,"early","med","R2"
74,1,1.50161973414461,15.3607302549649,"MED MED",0.22452938768547,"early","med","R2"
95,1,1.50033143219424,15.4836780618646,"MED MED",0.252662661625072,"late","med","R2"
58,0,0.499739924745085,4.88824223976165,"MED MED",0.214678839221597,"early","med","R2"
13,0,0.500938607644459,4.93845906076102,"MED MED",0,"early","med","R2"
36,1,1.50034300242612,15.7300231781986,"MED MED",0,"early","med","R2"
90,1,1.50138113753707,15.1194538910841,"MED MED",0.233268846012652,"late","med","R2"
72,0,0.499580260500186,5.06695516057311,"MED MED",0.284736566711217,"early","med","R2"
47,4,4.4993565625269,27.2235855001134,"MED MED",0,"early","med","R2"
49,0,0.499755564893051,4.94462125944815,"MED MED",0,"early","med","R2"
61,0,0.501694381388333,5.11081382552465,"MED MED",0.213314868183807,"early","med","R2"
92,0,0.500882401715042,4.93962367994469,"MED MED",0.29356017827522,"late","med","R2"
55,0,0.500610165822578,5.0154959929728,"MED MED",0.211636649421416,"early","med","R2"
9,2,2.50149848605641,23.6856684233308,"MED MED",0,"early","med","R2"
61,1,1.49900544457196,15.5764430938855,"MED MED",0.213314868183807,"early","med","R2"
39,1,1.5008483163942,15.6774605570932,"MED MED",0,"early","med","R2"
32,2,2.50013361027686,22.950399887029,"MED MED",0,"early","med","R2"
66,0,0.50144747484833,5.07686665211755,"MED MED",0.215512259071693,"early","med","R2"
13,4,4.50037272959316,29.2886465327891,"MED MED",0,"early","med","R2"
81,0,0.502151394924214,5.09950661173755,"MED MED",0.297332138800994,"late","med","R2"
48,5,5.49995564121793,31.4216042377884,"MED MED",0,"early","med","R2"
10,0,0.498775703021363,5.17877289283298,"MED MED",0,"early","med","R2"
47,5,5.50035379817647,34.0962305196396,"MED MED",0,"early","med","R2"
3,0,0.499624994605587,4.73483207557747,"MED MED",0,"early","med","R2"
54,1,1.50145362692355,15.9813487763455,"MED MED",0.267473649024032,"early","med","R2"
53,0,0.501260885105315,4.93964368710815,"MED MED",0.250117784715258,"early","med","R2"
80,1,1.49925458548713,15.4881083241866,"MED MED",0.248671324690804,"late","med","R2"
90,3,3.50075650483433,27.9213227417441,"MED MED",0.233268846012652,"late","med","R2"
71,3,3.49970469116433,27.9969100925985,"MED MED",0.257490941951983,"early","med","R2"
41,0,0.501254727799392,5.12554899910271,"MED MED",0,"early","med","R2"
40,2,2.50034809199715,24.3433279835215,"MED MED",0,"early","med","R2"
31,2,2.50018129441097,22.2098491217692,"MED MED",0,"early","med","R2"
9,1,1.50102139525331,15.4275736193688,"MED MED",0,"early","med","R2"
98,0,0.501407328413718,4.95352286741485,"MED MED",0.201554222754203,"late","med","R2"
16,0,0.500330613226901,5.09582841511954,"MED MED",0,"early","med","R2"
26,2,2.49950833670377,22.8718651742852,"MED MED",0,"early","med","R2"
28,5,5.50056367017449,34.2764651855089,"MED MED",0,"early","med","R2"
17,1,1.49953483711164,16.3151145940092,"MED MED",0,"early","med","R2"
9,5,5.49981524911045,28.7267061731932,"MED MED",0,"early","med","R2"
41,6,6.50048793424083,33.6755403042173,"MED MED",0,"early","med","R2"
71,0,0.499711710795928,5.07111750490591,"MED MED",0.246013493672945,"early","med","R2"
79,2,2.50004554598991,23.5851342463074,"MED MED",0.2334309438942,"late","med","R2"
94,0,0.499804384068605,4.93752580842475,"MED MED",0.287683286145329,"late","med","R2"
83,0,0.499873820942639,4.83883130383588,"MED MED",0.230755009874701,"late","med","R2"
43,0,0.502559850331239,4.94761294710779,"MED MED",0,"early","med","R2"
44,1,1.49927822937314,16.1626037435363,"MED MED",0,"early","med","R2"
32,2,2.5017040675915,22.917223049682,"MED MED",0,"early","med","R2"
51,13,13.5008748382813,33.0554920039976,"MED MED",0.254651116998866,"early","med","R2"
4,0,0.499855543885364,5.0157784639673,"MED MED",0,"early","med","R2"
64,0,0.499075443798938,5.13167391068024,"MED MED",0.291441850247793,"early","med","R2"
70,0,0.501110479850522,4.91304765362249,"MED MED",0.226864586514421,"early","med","R2"
11,7,7.49984254162724,36.0007697247885,"MED MED",0,"early","med","R2"
17,0,0.500840816129024,4.81360311238523,"MED MED",0,"early","med","R2"
67,0,0.501734123134082,4.89281149699977,"MED MED",0.269344159844331,"early","med","R2"
69,0,0.498740128437144,4.79427270505116,"MED MED",0.286102499859408,"early","med","R2"
58,3,3.49996556069899,27.2711374139753,"MED MED",0.226769265602343,"early","med","R2"
27,4,4.50018489669967,30.3949118177578,"MED MED",0,"early","med","R2"
73,2,2.50090399803216,22.4378217639108,"MED MED",0.256547589227557,"early","med","R2"
74,3,3.50064834795375,27.1243341145554,"MED MED",0.22452938768547,"early","med","R2"
60,4,4.50027624613659,30.0093747401672,"MED MED",0.294095622282475,"early","med","R2"
29,1,1.49918707208579,15.9217259206813,"MED MED",0,"early","med","R2"
86,1,1.49797846908941,15.7863939635116,"MED MED",0.284133691177703,"late","med","R2"
99,0,0.50013133946085,4.94571722276751,"MED MED",0.220569870551117,"late","med","R2"
89,1,1.49897067516083,16.1772667133242,"MED MED",0.226551000564359,"late","med","R2"
56,1,1.49996305057982,15.5261815289443,"MED MED",0.28425216760952,"early","med","R2"
77,0,0.500251254939418,4.97747655722204,"MED MED",0.27225206582807,"late","med","R2"
33,0,0.500458688200391,4.91160922503189,"MED MED",0,"early","med","R2"
57,1,1.49978370118408,16.7756532712545,"MED MED",0.26384188211523,"early","med","R2"
86,0,0.498983006528271,5.040715662973,"MED MED",0.220481511647813,"late","med","R2"
98,3,3.50015064762581,29.0524177614875,"MED MED",0.201554222754203,"late","med","R2"
45,1,1.50066660256523,15.327912270667,"MED MED",0,"early","med","R2"
19,1,1.50068814421152,16.0008683907383,"MED MED",0,"early","med","R2"
24,3,3.49745182668223,27.8968479882186,"MED MED",0,"early","med","R2"
36,1,1.49881808232603,16.0953400969209,"MED MED",0,"early","med","R2"
20,2,2.50047407958199,23.0982492285041,"MED MED",0,"early","med","R2"
55,5,5.50045918515084,32.320358546867,"MED MED",0.25467490949668,"early","med","R2"
65,0,0.499531377362385,4.98376697463198,"MED MED",0.295953884860501,"early","med","R2"
25,2,2.49872441685294,21.3892014746522,"MED MED",0,"early","med","R2"
68,11,11.5005850314875,32.307886668485,"MED MED",0.248576297052205,"early","med","R2"
65,0,0.49959245727175,5.02219135457156,"MED MED",0.295953884860501,"early","med","R2"
10,0,0.500362950908519,4.94247597037916,"MED MED",0,"early","med","R2"
33,3,3.50004803365757,28.6757120792867,"MED MED",0,"early","med","R2"
8,4,4.50076128501984,32.4749708965688,"MED MED",0,"early","med","R2"
63,1,1.50037930206117,15.7868702919908,"MED MED",0.295397154055536,"early","med","R2"
43,10,10.4997508358204,34.7699785425474,"MED MED",0,"early","med","R2"
24,3,3.49914071974032,28.9232901213618,"MED MED",0,"early","med","R2"
27,9,9.50108493783748,31.3759856324681,"MED MED",0,"early","med","R2"
30,2,2.50077884093078,23.7351819504702,"MED MED",0,"early","med","R2"
13,2,2.50048153375089,21.8188285020558,"MED MED",0,"early","med","R2"
30,4,4.50081193435639,31.4693373115326,"MED MED",0,"early","med","R2"
41,2,2.49966487629385,23.0698980114515,"MED MED",0,"early","med","R2"
33,0,0.499360592053392,5.06798199052465,"MED MED",0,"early","med","R2"
22,0,0.501971771865245,5.04501578413531,"MED MED",0,"early","med","R2"
79,2,2.4998763891024,21.6706054818489,"MED MED",0.227644321019761,"late","med","R2"
33,0,0.499247823713722,4.74137800198789,"MED MED",0,"early","med","R2"
41,0,0.500213417777489,4.797265688145,"MED MED",0,"early","med","R2"
46,4,4.49880621917219,31.7220960661085,"MED MED",0,"early","med","R2"
28,0,0.501200039143739,4.97841348235263,"MED MED",0,"early","med","R2"
23,6,6.50068287786248,33.0274561191209,"MED MED",0,"early","med","R2"
41,4,4.50060276160848,34.3256265560467,"MED MED",0,"early","med","R2"
31,11,11.4995905152108,34.6682808833984,"MED MED",0,"early","med","R2"
45,0,0.498957636303581,4.88758248828205,"MED MED",0,"early","med","R2"
39,0,0.49991068356753,5.00272982780548,"MED MED",0,"early","med","R2"
19,0,0.500041080966698,4.94477815715681,"MED MED",0,"early","med","R2"
43,1,1.50127037798303,15.9088618220458,"MED MED",0,"early","med","R2"
18,2,2.50142082727883,23.7881532690628,"MED MED",0,"early","med","R2"
28,1,1.50174981739983,16.0063793067322,"MED MED",0,"early","med","R2"
71,7,7.49863811217202,34.6864493181847,"MED MED",0.246013493672945,"early","med","R2"
8,0,0.500725457919495,4.93102720595632,"MED MED",0,"early","med","R2"
45,3,3.50037974995415,26.3643007214352,"MED MED",0,"early","med","R2"
66,0,0.501487065684792,5.23932420347058,"MED MED",0.215512259071693,"early","med","R2"
47,2,2.49923378658809,23.5708968401332,"MED MED",0,"early","med","R2"
73,0,0.499940589734381,4.86220924121027,"MED MED",0.246391057129949,"early","med","R2"
87,2,2.49852231262923,23.0828016205212,"MED MED",0.28193862226326,"late","med","R2"
74,1,1.50039008755505,15.7588898986699,"MED MED",0.21364787875209,"early","med","R2"
39,11,11.5010329955036,32.5263083834133,"MED MED",0,"early","med","R2"
55,0,0.500100716287305,4.90865173435465,"MED MED",0.25467490949668,"early","med","R2"
18,0,0.498936016238205,5.00757053843062,"MED MED",0,"early","med","R2"
29,1,1.50143316897633,16.0507388511406,"MED MED",0,"early","med","R2"
79,0,0.499096495181208,4.96570616864585,"MED MED",0.279270643484779,"late","med","R2"
7,0,0.498815585354938,5.15583539747944,"MED MED",0,"early","med","R2"
9,2,2.50008007558409,23.8198915124571,"MED MED",0,"early","med","R2"
18,0,0.500166220605925,4.83115484610491,"MED MED",0,"early","med","R2"
1,0,0.501148654022211,5.17057567344953,"MED MED",0,"early","med","R2"
78,6,6.5001134993714,31.8399139668611,"MED MED",0.223051456664689,"late","med","R2"
9,2,2.50024206800665,23.0856519294088,"MED MED",0,"early","med","R2"
30,1,1.49915237088893,15.6658364201911,"MED MED",0,"early","med","R2"
47,8,8.50068490113365,33.7205961677786,"MED MED",0,"early","med","R2"
41,4,4.49980024232149,27.2479979167368,"MED MED",0,"early","med","R2"
94,2,2.49953272125411,21.8777715734124,"MED MED",0.267903465451673,"late","med","R2"
48,4,4.49837841104642,29.41992905141,"MED MED",0,"early","med","R2"
27,3,3.49935836379009,25.5456752724102,"MED MED",0,"early","med","R2"
56,7,7.49970981841858,36.3113394193024,"MED MED",0.232539960811846,"early","med","R2"
45,5,5.50084635388634,34.0522895761274,"MED MED",0,"early","med","R2"
