"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG"
0,0,0.500834585364829,6.03161304692382,"MED MED MED",0,NA
0,0,0.501695032655841,6.22462793012809,"MED MED MED",0,NA
1,1,1.50086501120612,9.74260148613559,"MED MED MED",0,NA
2,2,2.50076295557546,12.4413332552869,"MED MED MED",0,NA
3,3,3.49980072533169,14.5116027004308,"MED MED MED",0,NA
4,4,4.50016701375387,16.0997618589248,"MED MED MED",0,NA
5,5,5.49984549933763,17.3180812997226,"MED MED MED",0,NA
6,6,6.49965003055663,18.2526867842468,"MED MED MED",0,NA
0,0,0.500293689283182,6.16734384404972,"MED MED MED",0,NA
1,1,1.5015924119622,9.60940240036725,"MED MED MED",0,NA
2,2,2.50193125922724,12.2255977548141,"MED MED MED",0,NA
3,3,3.50030674714667,14.2140816869269,"MED MED MED",0,NA
4,4,4.49790379757161,15.725462838778,"MED MED MED",0,NA
5,5,5.49968693707924,16.8742138793475,"MED MED MED",0,NA
6,6,6.49921710005599,17.7473417145024,"MED MED MED",0,NA
0,0,0.50082769846693,6.57890987980081,"MED MED MED",0,NA
1,1,1.49989555685588,10.5843608027819,"MED MED MED",0,NA
2,2,2.49866991364655,13.83193517848,"MED MED MED",0,NA
3,3,3.49841758305507,16.4650318081702,"MED MED MED",0,NA
4,4,4.49891217259514,18.599916820556,"MED MED MED",0,NA
0,0,0.500871435098568,6.46492074926144,"MED MED MED",0,NA
0,0,0.501419290117529,6.19575066714852,"MED MED MED",0,NA
1,1,1.5003245133552,9.67535390545944,"MED MED MED",0,NA
2,2,2.5002559515056,12.332267387095,"MED MED MED",0,NA
3,3,3.4995701211037,14.3610013447987,"MED MED MED",0,NA
4,4,4.49982213495731,15.9100775565714,"MED MED MED",0,NA
5,5,5.49983688151484,17.0929024906975,"MED MED MED",0,NA
6,6,6.50076204706814,17.9960696907084,"MED MED MED",0,NA
7,7,7.49919550906682,18.6856992103789,"MED MED MED",0,NA
8,8,8.50008114371568,19.2122782030561,"MED MED MED",0,NA
0,0,0.500791778384316,6.25836490675177,"MED MED MED",0,NA
1,1,1.49892121824143,9.82142640209781,"MED MED MED",0,NA
